net,length_um
wave_controller_x_inst/_0546_,63.84µm
wave_controller_x_inst/_1343_,63.53µm
wave_controller_x_inst/net370,63.53µm
wave_controller_y_inst/_0994_,63.38µm
wave_controller_y_inst/_0189_,63.33µm
wave_controller_y_inst/_0300_,63.33µm
wave_controller_y_inst/_0879_,63.33µm
spi_regs_inst/_0324_,63.28µm
spi_regs_inst/_0534_,63.28µm
wave_controller_y_inst/_0212_,63.28µm
spi_regs_inst/rx_shift\[0\],62.87µm
wave_controller_y_inst/_1306_,62.87µm
wave_controller_x_inst/_1245_,62.82µm
wave_controller_x_inst/_1637_,62.77µm
wave_controller_y_inst/_0265_,62.72µm
spi_regs_inst/_0263_,62.16µm
spi_regs_inst/_0327_,62.16µm
spi_regs_inst/_0713_,62.16µm
wave_controller_y_inst/_0325_,62.16µm
wave_controller_y_inst/_1745_,62.16µm
spi_regs_inst/net255,62.16µm
delay_wave_cycle_y\[5\],61.75µm
spi_regs_inst/_0592_,61.75µm
wave_controller_y_inst/_0846_,61.75µm
wave_controller_y_inst/net149,61.7µm
wave_controller_y_inst/_1462_,61.65µm
wave_controller_y_inst/wave_cycle_cnt\[6\],61.65µm
spi_regs_inst/_0245_,61.6µm
spi_regs_inst/_0396_,61.6µm
wave_controller_y_inst/_1637_,61.6µm
wave_controller_x_inst/net362,61.24µm
spi_regs_inst/_0694_,61.19µm
spi_regs_inst/_0002_,61.14µm
wave_controller_y_inst/wave_cycle_cnt\[1\],61.14µm
wave_controller_x_inst/_0630_,61.09µm
wave_controller_x_inst/_0879_,61.09µm
wave_controller_x_inst/_1661_,61.09µm
wave_controller_y_inst/_0936_,61.09µm
spi_regs_inst/net200,61.09µm
spi_regs_inst/_0530_,61.04µm
wave_controller_y_inst/_0373_,60.53µm
signal_processor_x_inst/_006_,60.48µm
spi_regs_inst/_0367_,60.48µm
wave_controller_y_inst/_1265_,60.48µm
spi_regs_inst/net100,60.48µm
wave_controller_x_inst/_0490_,60.4µm
wave_controller_x_inst/net519,60.07µm
wave_controller_x_inst/net114,60.02µm
spi_regs_inst/_0217_,59.97µm
spi_regs_inst/_0446_,59.97µm
wave_controller_y_inst/_0485_,59.97µm
cal_phase0_offset_y\[17\],59.92µm
wave_controller_y_inst/net346,59.56µm
wave_controller_y_inst/net608,59.56µm
wave_controller_x_inst/_1428_,59.46µm
wave_controller_y_inst/_0618_,59.46µm
spi_regs_inst/_0353_,59.41µm
spi_regs_inst/_0491_,59.36µm
wave_controller_x_inst/_0000_,59.36µm
signal_processor_x_inst/_061_,58.9µm
spi_regs_inst/rx_shift\[6\],58.9µm
wave_controller_x_inst/_0307_,58.9µm
wave_controller_y_inst/net108,58.9µm
wave_controller_x_inst/_0982_,58.85µm
wave_controller_y_inst/_1039_,58.85µm
wave_controller_y_inst/_1071_,58.8µm
cal_start,58.29µm
wave_controller_x_inst/_0472_,58.24µm
signal_processor_x_inst/s90,57.88µm
spi_regs_inst/_0697_,57.83µm
cfg_phase90_offset_y\[2\],57.78µm
wave_controller_x_inst/_0613_,57.73µm
spi_regs_inst/net286,57.73µm
wave_controller_y_inst/_0536_,57.68µm
wave_controller_y_inst/net173,57.68µm
wave_controller_y_inst/_1341_,57.27µm
spi_regs_inst/_0578_,57.22µm
wave_controller_x_inst/_0189_,57.22µm
wave_controller_x_inst/_0618_,57.22µm
spi_regs_inst/net306,57.22µm
cal_phase270_offset_x\[13\],57.17µm
wave_controller_x_inst/_0544_,57.17µm
cal_phase0_offset_x\[11\],57.12µm
wave_controller_x_inst/_1475_,57.12µm
spi_regs_inst/_0633_,56.66µm
wave_controller_x_inst/phase_acc\[20\],56.61µm
wave_controller_y_inst/net134,56.61µm
wave_controller_x_inst/_1065_,56.56µm
signal_processor_y_inst/cycle_count\[0\],56.1µm
wave_controller_x_inst/_1476_,56.1µm
wave_controller_x_inst/_0373_,56.05µm
wave_controller_y_inst/_0256_,56.05µm
wave_controller_x_inst/_0138_,56µm
wave_controller_y_inst/_1447_,55.59µm
wave_controller_y_inst/wave_cycle_cnt\[4\],55.59µm
spi_regs_inst/_0670_,55.54µm
raw_edge2_y\[15\],55.49µm
signal_processor_x_inst/_070_,55.49µm
spi_regs_inst/_0320_,55.49µm
wave_controller_x_inst/_0265_,55.49µm
wave_controller_x_inst/_0686_,55.49µm
wave_controller_y_inst/_1531_,55.49µm
wave_controller_x_inst/net319,55.49µm
cal_phase90_offset_y\[1\],55.44µm
spi_regs_inst/_0715_,55.44µm
wave_controller_y_inst/_1074_,55.44µm
wave_controller_y_inst/_1075_,55.44µm
signal_processor_x_inst/s90_pipe\[3\],55.03µm
cal_phase0_offset_x\[5\],54.98µm
wave_controller_x_inst/_0649_,54.98µm
wave_controller_y_inst/_1459_,54.98µm
wave_controller_x_inst/_1381_,54.93µm
wave_controller_x_inst/_1642_,54.93µm
spi_regs_inst/_0286_,54.88µm
spi_regs_inst/_0290_,54.88µm
wave_controller_y_inst/_1291_,54.42µm
spi_regs_inst/_0590_,54.37µm
wave_controller_y_inst/_0069_,54.37µm
wave_controller_y_inst/phase_acc\[7\],54.37µm
spi_regs_inst/_0474_,54.32µm
spi_regs_inst/_0549_,54.32µm
wave_controller_x_inst/_0638_,54.32µm
wave_controller_y_inst/_1275_,53.91µm
cfg_phase270_offset_y\[3\],53.86µm
spi_regs_inst/_0411_,53.86µm
wave_controller_x_inst/_1249_,53.86µm
wave_controller_x_inst/_1071_,53.81µm
wave_controller_y_inst/_1505_,53.81µm
spi_regs_inst/_0519_,53.76µm
wave_controller_y_inst/_0213_,53.76µm
wave_controller_x_inst/_1291_,53.45µm
spi_regs_inst/_0559_,53.35µm
signal_processor_y_inst/_066_,53.3µm
spi_regs_inst/_0207_,53.25µm
wave_controller_y_inst/_0360_,53.25µm
wave_controller_y_inst/_0997_,53.25µm
wave_controller_y_inst/_0635_,53.2µm
wave_controller_y_inst/net348,53.01µm
wave_controller_x_inst/_1306_,52.79µm
wave_controller_x_inst/_1329_,52.74µm
wave_controller_y_inst/_1308_,52.74µm
wave_controller_y_inst/_1336_,52.74µm
wave_controller_y_inst/phase_acc\[13\],52.74µm
spi_regs_inst/_0501_,52.69µm
spi_regs_inst/_0717_,52.69µm
wave_controller_x_inst/_0917_,52.18µm
wave_controller_x_inst/_0256_,52.13µm
wave_controller_y_inst/wave_cycle_cnt\[2\],52.13µm
spi_regs_inst/_0594_,52.08µm
wave_controller_x_inst/_1211_,52.08µm
wave_controller_x_inst/_1324_,52.08µm
wave_controller_x_inst/_1488_,52.08µm
wave_controller_y_inst/_1452_,52.08µm
wave_controller_y_inst/_1460_,52.08µm
wave_controller_x_inst/_1036_,51.62µm
wave_controller_x_inst/phase_acc\[14\],51.62µm
raw_edge2_x\[10\],51.57µm
cal_phase0_offset_x\[12\],51.52µm
wave_controller_y_inst/_1344_,51.11µm
spi_regs_inst/cs_n_sync,51.06µm
wave_controller_y_inst/_0614_,51.01µm
wave_controller_y_inst/_1335_,51.01µm
wave_controller_y_inst/_1463_,51.01µm
spi_regs_inst/_0480_,50.96µm
spi_regs_inst/_0221_,50.6µm
raw_edge1_y\[8\],50.5µm
wave_controller_y_inst/_0486_,50.5µm
wave_controller_y_inst/_0993_,50.5µm
spi_regs_inst/_0285_,50.45µm
wave_controller_x_inst/_1665_,50.45µm
wave_controller_y_inst/_0449_,50.45µm
wave_controller_y_inst/_0729_,50.45µm
wave_controller_y_inst/_1727_,50.45µm
cfg_done,50.4µm
spi_regs_inst/_0413_,50.4µm
wave_controller_y_inst/_1395_,50.4µm
spi_regs_inst/_0579_,50.17µm
wave_controller_x_inst/wave_cycle_cnt\[7\],50.04µm
wave_controller_y_inst/_1470_,50.04µm
wave_controller_y_inst/_0294_,49.99µm
spi_regs_inst/_0577_,49.94µm
wave_controller_x_inst/_0294_,49.94µm
wave_controller_x_inst/_1505_,49.94µm
wave_controller_y_inst/_0720_,49.94µm
wave_controller_x_inst/_0374_,49.89µm
wave_controller_x_inst/_1039_,49.89µm
wave_controller_y_inst/_0316_,49.89µm
cal_phase270_offset_y\[12\],49.84µm
wave_controller_x_inst/_0683_,49.38µm
wave_controller_x_inst/_1205_,49.33µm
wave_controller_x_inst/_1463_,49.33µm
wave_controller_x_inst/_1484_,49.33µm
wave_controller_y_inst/_0609_,49.33µm
latch_phase90_y,49.28µm
wave_controller_y_inst/_1729_,49.28µm
spi_regs_inst/_0686_,48.97µm
spi_regs_inst/_0674_,48.92µm
wave_controller_x_inst/_1585_,48.82µm
wave_controller_y_inst/_0886_,48.82µm
cal_phase0_offset_x\[17\],48.77µm
cal_phase270_offset_x\[1\],48.77µm
wave_controller_y_inst/net43,48.77µm
wave_controller_y_inst/net347,48.77µm
wave_controller_y_inst/_1351_,48.72µm
wave_controller_y_inst/_1347_,48.64µm
wave_controller_x_inst/_0993_,48.31µm
wave_controller_x_inst/_1617_,48.31µm
wave_controller_x_inst/_1262_,48.26µm
cal_phase90_offset_x\[1\],48.21µm
wave_controller_x_inst/_1466_,48.21µm
wave_controller_y_inst/_1268_,48.21µm
wave_controller_y_inst/_1455_,48.21µm
wave_controller_y_inst/_1665_,48.21µm
spi_regs_inst/rx_shift\[1\],48.16µm
wave_controller_x_inst/_1659_,48.16µm
wave_controller_y_inst/_0859_,48.16µm
wave_controller_x_inst/comp_sync3,47.75µm
wave_controller_x_inst/_0384_,47.7µm
wave_controller_y_inst/net345,47.7µm
signal_processor_x_inst/_088_,47.65µm
wave_controller_y_inst/_0965_,47.65µm
cal_phase270_offset_x\[19\],47.6µm
wave_controller_y_inst/_0721_,47.6µm
wave_controller_y_inst/_1345_,47.24µm
raw_edge2_x\[15\],47.19µm
wave_controller_y_inst/cal_burst_active,47.19µm
wave_controller_x_inst/_0541_,47.09µm
spi_regs_inst/_0481_,47.04µm
wave_controller_x_inst/_0289_,46.68µm
cal_phase270_offset_x\[20\],46.58µm
spi_regs_inst/_0269_,46.53µm
wave_controller_x_inst/_1478_,46.53µm
spi_regs_inst/_0668_,46.07µm
wave_controller_y_inst/_1297_,46.07µm
spi_regs_inst/_0478_,46.02µm
spi_regs_inst/_0523_,46.02µm
wave_controller_x_inst/_1332_,46.02µm
wave_controller_y_inst/_0694_,46.02µm
spi_regs_inst/net180,46.02µm
wave_controller_y_inst/net125,45.97µm
wave_controller_x_inst/_1064_,45.92µm
wave_controller_y_inst/_0143_,45.92µm
spi_regs_inst/_0218_,45.51µm
wave_controller_y_inst/_0688_,45.46µm
wave_controller_y_inst/_1755_,45.46µm
spi_regs_inst/spi_state,45µm
cfg_phase0_offset_y\[12\],44.95µm
cal_phase90_offset_x\[13\],44.85µm
wave_controller_x_inst/_0920_,44.85µm
wave_controller_y_inst/_1432_,44.85µm
wave_controller_y_inst/_1489_,44.85µm
comp_y,44.8µm
spi_regs_inst/_0282_,44.8µm
wave_controller_x_inst/_1531_,44.8µm
wave_controller_y_inst/_1247_,44.8µm
wave_controller_y_inst/_1534_,44.8µm
spi_regs_inst/_0227_,44.44µm
wave_controller_y_inst/_0500_,44.34µm
cal_phase270_offset_y\[19\],44.29µm
wave_controller_x_inst/_1298_,44.29µm
wave_controller_x_inst/_1522_,44.29µm
spi_regs_inst/_0400_,44.24µm
wave_controller_x_inst/_0624_,44.24µm
wave_controller_x_inst/_0975_,44.24µm
wave_controller_x_inst/wave_cycle_cnt\[0\],44.24µm
state_machine_inst/_12_,43.88µm
spi_regs_inst/_0681_,43.83µm
spi_regs_inst/_0209_,43.78µm
wave_controller_x_inst/_1204_,43.78µm
latch_phase90_x,43.73µm
wave_controller_x_inst/_1755_,43.73µm
wave_controller_y_inst/_0567_,43.73µm
wave_controller_y_inst/_0934_,43.73µm
wave_controller_y_inst/_1163_,43.73µm
wave_controller_y_inst/_1333_,43.73µm
spi_regs_inst/_0311_,43.68µm
spi_regs_inst/_0548_,43.68µm
wave_controller_x_inst/_1441_,43.68µm
wave_controller_y_inst/_1433_,43.68µm
wave_controller_x_inst/_0614_,43.27µm
wave_controller_y_inst/_0718_,43.27µm
wave_controller_x_inst/_0504_,43.22µm
wave_controller_x_inst/phase_acc\[13\],43.22µm
wave_controller_y_inst/_0780_,43.22µm
wave_controller_y_inst/_1011_,43.22µm
wave_controller_y_inst/_1329_,43.22µm
wave_controller_y_inst/net147,43.22µm
cal_phase90_offset_y\[4\],43.17µm
spi_regs_inst/_0352_,43.17µm
wave_controller_x_inst/_0580_,43.12µm
wave_controller_x_inst/_1296_,43.12µm
wave_controller_y_inst/net109,43.12µm
wave_controller_y_inst/_1303_,42.91µm
signal_processor_y_inst/_101_,42.76µm
spi_regs_inst/net333,42.71µm
raw_edge2_y\[11\],42.66µm
spi_regs_inst/_0206_,42.66µm
wave_controller_x_inst/_0724_,42.61µm
wave_controller_x_inst/_0923_,42.61µm
wave_controller_y_inst/_0492_,42.61µm
wave_controller_y_inst/_0730_,42.61µm
signal_processor_y_inst/_073_,42.56µm
spi_regs_inst/_0241_,42.56µm
wave_controller_x_inst/_0567_,42.56µm
wave_controller_y_inst/_0487_,42.56µm
wave_controller_x_inst/_0516_,42.15µm
raw_edge2_x\[7\],42.1µm
wave_controller_x_inst/_0831_,42.1µm
spi_regs_inst/_0266_,42.05µm
wave_controller_x_inst/_1395_,42.05µm
wave_controller_y_inst/_0138_,42.05µm
wave_controller_y_inst/_0630_,42.05µm
wave_controller_y_inst/_1204_,42.05µm
wave_controller_y_inst/_0724_,42µm
signal_processor_y_inst/_102_,41.54µm
signal_processor_x_inst/_102_,41.49µm
spi_regs_inst/_0380_,41.49µm
wave_controller_y_inst/_0243_,41.49µm
wave_controller_y_inst/_1205_,41.49µm
wave_controller_x_inst/_0584_,41.44µm
wave_controller_y_inst/_0700_,41.44µm
wave_controller_y_inst/net311,41.44µm
wave_controller_x_inst/_0247_,41.13µm
wave_controller_x_inst/_1297_,41.03µm
spi_regs_inst/reg_wr_addr\[4\],40.98µm
wave_controller_x_inst/_0715_,40.93µm
wave_controller_y_inst/_0475_,40.93µm
wave_controller_y_inst/_0878_,40.88µm
signal_processor_y_inst/_088_,40.75µm
wave_controller_y_inst/_1324_,40.47µm
wave_controller_x_inst/_1336_,40.42µm
wave_controller_y_inst/_1320_,40.42µm
cal_phase90_offset_x\[6\],40.37µm
wave_controller_x_inst/_0231_,40.37µm
wave_controller_x_inst/_1206_,40.37µm
wave_controller_y_inst/_0921_,40.37µm
wave_controller_y_inst/_1458_,40.37µm
wave_controller_y_inst/_1488_,40.37µm
spi_regs_inst/_0276_,40.32µm
wave_controller_x_inst/_0581_,40.32µm
wave_controller_y_inst/_0129_,40.32µm
wave_controller_x_inst/net364,40.32µm
raw_edge1_x\[1\],40.06µm
wave_controller_x_inst/_0827_,39.86µm
wave_controller_x_inst/_1351_,39.86µm
wave_controller_x_inst/_1586_,39.86µm
wave_controller_y_inst/_1426_,39.86µm
spi_regs_inst/_0329_,39.81µm
wave_controller_x_inst/_0965_,39.81µm
wave_controller_y_inst/_0683_,39.81µm
wave_controller_y_inst/_1493_,39.81µm
wave_controller_y_inst/net124,39.81µm
wave_controller_y_inst/_0537_,39.76µm
signal_processor_y_inst/cnt_out\[0\],39.4µm
wave_controller_x_inst/wave_cycle_cnt\[6\],39.35µm
wave_controller_y_inst/_0253_,39.35µm
wave_controller_x_inst/_0842_,39.3µm
wave_controller_x_inst/_1047_,39.3µm
wave_controller_y_inst/_0488_,39.3µm
wave_controller_y_inst/_1309_,39.3µm
spi_regs_inst/net302,39.3µm
cfg_f_MEMS_fcw_y\[10\],39.25µm
cfg_phase0_offset_y\[1\],39.25µm
wave_controller_x_inst/_1579_,39.25µm
wave_controller_y_inst/_0180_,39.25µm
spi_regs_inst/net478,39.25µm
spi_regs_inst/_0242_,39.2µm
wave_controller_x_inst/_0531_,39.2µm
wave_controller_x_inst/_1407_,39.2µm
wave_controller_x_inst/_0615_,38.79µm
wave_controller_x_inst/_0836_,38.79µm
spi_regs_inst/_0365_,38.74µm
wave_controller_y_inst/_1307_,38.74µm
wave_controller_x_inst/_1042_,38.69µm
spi_regs_inst/_0669_,38.64µm
wave_controller_x_inst/_1671_,38.64µm
wave_controller_y_inst/_0247_,38.64µm
wave_controller_y_inst/_0595_,38.28µm
wave_controller_x_inst/_1341_,38.23µm
wave_controller_y_inst/_0584_,38.23µm
cfg_phase90_offset_y\[13\],38.18µm
wave_controller_x_inst/_1335_,38.18µm
wave_controller_x_inst/_1462_,38.18µm
wave_controller_y_inst/_0716_,38.18µm
signal_processor_x_inst/cycle_count\[1\],38.13µm
signal_processor_y_inst/_006_,38.13µm
spi_regs_inst/_0514_,38.13µm
wave_controller_y_inst/_0258_,38.13µm
wave_controller_y_inst/_0968_,38.13µm
wave_controller_x_inst/wave_cycle_cnt\[1\],38.08µm
wave_controller_y_inst/_0842_,38.08µm
wave_controller_y_inst/_1319_,38.08µm
cfg_phase0_offset_y\[6\],37.67µm
spi_regs_inst/_0213_,37.67µm
wave_controller_x_inst/_1334_,37.67µm
wave_controller_y_inst/_1617_,37.67µm
wave_controller_x_inst/_1344_,37.62µm
wave_controller_x_inst/_1470_,37.62µm
wave_controller_y_inst/net110,37.62µm
spi_regs_inst/_0258_,37.57µm
spi_regs_inst/_0581_,37.57µm
spi_regs_inst/reg_wr_addr\[5\],37.57µm
spi_regs_inst/spi_addr\[6\],37.57µm
wave_controller_x_inst/_0609_,37.57µm
wave_controller_x_inst/_1468_,37.57µm
wave_controller_y_inst/_0154_,37.57µm
wave_controller_y_inst/_0496_,37.57µm
wave_controller_y_inst/_0923_,37.57µm
wave_controller_y_inst/_1361_,37.57µm
spi_regs_inst/_0395_,37.52µm
wave_controller_x_inst/_0336_,37.52µm
wave_controller_x_inst/_1075_,37.52µm
wave_controller_y_inst/_0581_,37.52µm
wave_controller_x_inst/_0852_,37.06µm
wave_controller_y_inst/_1289_,37.06µm
wave_controller_y_inst/_1696_,37.06µm
spi_regs_inst/_0509_,37.01µm
wave_controller_x_inst/_0209_,37.01µm
wave_controller_x_inst/_0360_,37.01µm
wave_controller_x_inst/_1670_,37.01µm
wave_controller_y_inst/_0135_,37.01µm
spi_regs_inst/_0710_,36.96µm
wave_controller_x_inst/_0305_,36.96µm
wave_controller_x_inst/_1293_,36.96µm
signal_processor_y_inst/cycle_count\[1\],36.6µm
wave_controller_x_inst/_1458_,36.5µm
wave_controller_x_inst/_1675_,36.5µm
wave_controller_y_inst/_1357_,36.5µm
wave_controller_y_inst/_1428_,36.5µm
wave_controller_y_inst/comp_sync3,36.5µm
spi_regs_inst/_0235_,36.45µm
wave_controller_x_inst/_1066_,36.45µm
cal_phase270_offset_y\[13\],36.4µm
spi_regs_inst/_0220_,36.4µm
wave_controller_y_inst/_0607_,36.4µm
spi_regs_inst/reg_wr_en,35.99µm
wave_controller_x_inst/_0425_,35.99µm
spi_regs_inst/_0574_,35.94µm
spi_regs_inst/_0612_,35.94µm
wave_controller_y_inst/_0702_,35.94µm
wave_controller_y_inst/_1624_,35.94µm
spi_regs_inst/_0344_,35.89µm
wave_controller_x_inst/_0730_,35.89µm
wave_controller_y_inst/_1579_,35.89µm
cal_phase270_offset_x\[16\],35.84µm
wave_controller_x_inst/_1011_,35.84µm
wave_controller_x_inst/_1061_,35.84µm
wave_controller_y_inst/_0713_,35.84µm
wave_controller_y_inst/_0917_,35.84µm
wave_controller_y_inst/_1343_,35.84µm
wave_controller_y_inst/_0736_,35.48µm
wave_controller_x_inst/_1318_,35.43µm
wave_controller_y_inst/_0163_,35.43µm
wave_controller_x_inst/net61,35.43µm
spi_regs_inst/_0298_,35.38µm
wave_controller_x_inst/_0257_,35.38µm
raw_edge1_y\[10\],35.33µm
spi_regs_inst/tx_shift\[0\],35.33µm
wave_controller_x_inst/_1069_,35.33µm
wave_controller_x_inst/_1745_,35.33µm
wave_controller_y_inst/_0310_,35.33µm
wave_controller_y_inst/_0353_,35.33µm
wave_controller_y_inst/_0989_,35.33µm
spi_regs_inst/_0440_,35.28µm
spi_regs_inst/_0611_,35.28µm
wave_controller_x_inst/_1326_,35.28µm
wave_controller_x_inst/_1375_,35.28µm
wave_controller_y_inst/_1161_,35.28µm
spi_regs_inst/_0645_,34.87µm
spi_regs_inst/_0693_,34.87µm
wave_controller_x_inst/_0839_,34.87µm
wave_controller_y_inst/net33,34.87µm
wave_controller_x_inst/_0323_,34.82µm
wave_controller_x_inst/_0943_,34.82µm
wave_controller_y_inst/_1301_,34.82µm
raw_edge2_y\[12\],34.77µm
signal_processor_y_inst/_080_,34.77µm
wave_controller_x_inst/_0688_,34.77µm
wave_controller_x_inst/_1733_,34.77µm
wave_controller_y_inst/_1399_,34.77µm
wave_controller_y_inst/_1694_,34.77µm
signal_processor_x_inst/_080_,34.36µm
spi_regs_inst/_0638_,34.31µm
wave_controller_x_inst/_0453_,34.31µm
wave_controller_x_inst/_0971_,34.31µm
wave_controller_x_inst/_0829_,34.26µm
wave_controller_y_inst/_0336_,34.26µm
spi_regs_inst/_0265_,34.21µm
spi_regs_inst/_0328_,34.21µm
spi_regs_inst/_0415_,34.21µm
wave_controller_x_inst/_0984_,34.21µm
wave_controller_x_inst/_1379_,34.21µm
wave_controller_y_inst/_0829_,34.21µm
wave_controller_y_inst/_1518_,34.16µm
spi_regs_inst/bit_cnt\[0\],33.8µm
wave_controller_y_inst/_0289_,33.8µm
wave_controller_x_inst/_1331_,33.7µm
wave_controller_y_inst/_0646_,33.7µm
wave_controller_y_inst/_0854_,33.7µm
wave_controller_y_inst/_1342_,33.7µm
raw_edge1_x\[8\],33.65µm
wave_controller_x_inst/_0300_,33.65µm
wave_controller_x_inst/_1285_,33.65µm
wave_controller_x_inst/_1492_,33.65µm
wave_controller_x_inst/_1599_,33.65µm
wave_controller_y_inst/_0350_,33.65µm
wave_controller_y_inst/_0943_,33.65µm
wave_controller_y_inst/_1080_,33.65µm
wave_controller_y_inst/_1734_,33.65µm
cal_phase0_offset_x\[8\],33.6µm
wave_controller_x_inst/_0635_,33.6µm
wave_controller_y_inst/_0696_,33.6µm
spi_regs_inst/_0663_,33.29µm
wave_controller_x_inst/_0180_,33.24µm
net7,33.19µm
wave_controller_x_inst/_0719_,33.19µm
wave_controller_x_inst/_0961_,33.19µm
wave_controller_y_inst/_1348_,33.19µm
wave_controller_y_inst/wave_cycle_cnt\[7\],33.19µm
signal_processor_y_inst/_070_,33.14µm
wave_controller_x_inst/_0299_,33.14µm
wave_controller_x_inst/_1713_,33.14µm
wave_controller_y_inst/_0692_,33.14µm
latch_phase270_y,33.09µm
signal_processor_x_inst/_076_,33.09µm
spi_regs_inst/tx_shift\[2\],33.09µm
wave_controller_x_inst/_0371_,33.09µm
wave_controller_x_inst/_0729_,33.09µm
wave_controller_y_inst/_0463_,33.09µm
wave_controller_y_inst/_1027_,33.09µm
wave_controller_y_inst/_1062_,33.09µm
spi_regs_inst/net299,33.09µm
signal_processor_x_inst/_050_,33.04µm
wave_controller_x_inst/_0643_,33.04µm
wave_controller_x_inst/_1694_,33.04µm
wave_controller_y_inst/_0264_,33.04µm
wave_controller_y_inst/_0658_,33.04µm
wave_controller_x_inst/_0716_,32.63µm
spi_regs_inst/_0620_,32.58µm
spi_regs_inst/_0705_,32.58µm
wave_controller_x_inst/_0154_,32.58µm
wave_controller_y_inst/_0328_,32.58µm
wave_controller_y_inst/_0384_,32.58µm
wave_controller_y_inst/_1337_,32.58µm
wave_controller_y_inst/_1445_,32.58µm
wave_controller_y_inst/_1614_,32.58µm
signal_processor_x_inst/_101_,32.53µm
wave_controller_x_inst/_0918_,32.53µm
wave_controller_y_inst/_0008_,32.53µm
wave_controller_y_inst/_1186_,32.53µm
wave_controller_y_inst/_1294_,32.53µm
wave_controller_y_inst/_1599_,32.53µm
wave_controller_y_inst/net86,32.53µm
wave_controller_x_inst/_0825_,32.48µm
wave_controller_x_inst/_0854_,32.48µm
wave_controller_y_inst/_0048_,32.48µm
wave_controller_y_inst/_0306_,32.48µm
wave_controller_y_inst/_1061_,32.48µm
wave_controller_x_inst/_1412_,32.07µm
wave_controller_x_inst/net128,32.02µm
spi_miso_oe,31.97µm
spi_regs_inst/_0600_,31.97µm
wave_controller_y_inst/_0361_,31.97µm
wave_controller_y_inst/_0613_,31.97µm
wave_controller_y_inst/_1630_,31.97µm
wave_controller_y_inst/net118,31.97µm
spi_regs_inst/mosi_sync\[0\],31.92µm
wave_controller_y_inst/_0715_,31.92µm
wave_controller_y_inst/_0723_,31.92µm
wave_controller_x_inst/_1461_,31.56µm
wave_controller_x_inst/_0322_,31.51µm
wave_controller_x_inst/_0718_,31.51µm
wave_controller_y_inst/_0274_,31.51µm
raw_edge2_x\[13\],31.46µm
wave_controller_x_inst/_1188_,31.46µm
wave_controller_x_inst/_1660_,31.46µm
wave_controller_y_inst/_1091_,31.46µm
wave_controller_x_inst/_0241_,31.41µm
wave_controller_x_inst/_0270_,31.41µm
wave_controller_x_inst/_0288_,31.41µm
wave_controller_x_inst/_0418_,31.41µm
wave_controller_x_inst/_0973_,31.41µm
spi_regs_inst/net296,31.41µm
spi_regs_inst/_0348_,31.36µm
spi_regs_inst/_0486_,31.36µm
wave_controller_x_inst/_0309_,31µm
wave_controller_x_inst/_0702_,30.95µm
wave_controller_x_inst/_1357_,30.95µm
wave_controller_y_inst/_1322_,30.95µm
wave_controller_x_inst/_0429_,30.9µm
wave_controller_y_inst/_1735_,30.9µm
wave_controller_y_inst/net123,30.9µm
spi_regs_inst/net379,30.9µm
mems_drv_y,30.85µm
raw_edge2_y\[17\],30.85µm
signal_processor_y_inst/_050_,30.85µm
wave_controller_x_inst/_0694_,30.85µm
wave_controller_y_inst/_0139_,30.85µm
wave_controller_y_inst/_0304_,30.85µm
spi_regs_inst/_0260_,30.8µm
spi_regs_inst/_0428_,30.8µm
spi_regs_inst/reg_wr_data\[4\],30.8µm
wave_controller_x_inst/_0008_,30.8µm
wave_controller_x_inst/_0287_,30.8µm
wave_controller_x_inst/_1309_,30.8µm
wave_controller_x_inst/_1457_,30.8µm
wave_controller_y_inst/_1064_,30.8µm
wave_controller_y_inst/_1681_,30.8µm
wave_controller_x_inst/net116,30.8µm
wave_controller_x_inst/_1287_,30.59µm
wave_controller_x_inst/_0394_,30.44µm
wave_controller_x_inst/_0325_,30.39µm
wave_controller_x_inst/_1734_,30.39µm
wave_controller_x_inst/cal_burst_active,30.39µm
wave_controller_y_inst/ds_acc\[3\],30.39µm
spi_regs_inst/_0522_,30.34µm
spi_regs_inst/_0601_,30.34µm
wave_controller_x_inst/_0461_,30.34µm
wave_controller_x_inst/_0646_,30.34µm
wave_controller_y_inst/_1646_,30.34µm
signal_processor_y_inst/_044_,30.29µm
wave_controller_y_inst/_1484_,30.29µm
signal_processor_y_inst/_089_,30.24µm
spi_regs_inst/_0448_,30.24µm
wave_controller_x_inst/_1690_,30.24µm
wave_controller_y_inst/_1118_,30.24µm
wave_controller_y_inst/_1469_,30.24µm
spi_regs_inst/rw_n,29.78µm
wave_controller_x_inst/_1347_,29.78µm
wave_controller_x_inst/_1353_,29.78µm
wave_controller_x_inst/_1483_,29.78µm
wave_controller_y_inst/_0516_,29.78µm
wave_controller_y_inst/_0686_,29.78µm
wave_controller_y_inst/_0852_,29.78µm
spi_regs_inst/_0599_,29.73µm
wave_controller_x_inst/_0926_,29.73µm
wave_controller_x_inst/_1327_,29.73µm
wave_controller_y_inst/_0382_,29.73µm
wave_controller_y_inst/_1475_,29.73µm
wave_controller_y_inst/_1544_,29.73µm
spi_regs_inst/net194,29.73µm
cal_phase90_offset_x\[10\],29.68µm
spi_regs_inst/_0351_,29.68µm
wave_controller_x_inst/_1320_,29.68µm
wave_controller_y_inst/_1299_,29.68µm
wave_controller_y_inst/_1607_,29.27µm
latch_phase270_x,29.22µm
