net,length_um
wave_controller_x_inst/_0764_,79.57µm
wave_controller_x_inst/net495,79.57µm
spi_regs_inst/net540,79.57µm
spi_regs_inst/net576,79.57µm
wave_controller_y_inst/net808,79.57µm
wave_controller_x_inst/net1456,79.57µm
spi_regs_inst/_0222_,79.52µm
spi_regs_inst/_0422_,79.52µm
spi_regs_inst/_0597_,79.52µm
wave_controller_y_inst/net171,79.52µm
wave_controller_x_inst/net237,79.52µm
spi_regs_inst/net1048,79.52µm
wave_controller_y_inst/net1177,79.52µm
wave_controller_y_inst/_0672_,79.21µm
spi_regs_inst/net566,79.06µm
cal_phase0_offset_x\[19\],79.01µm
wave_controller_x_inst/net501,79.01µm
spi_regs_inst/net1069,79.01µm
spi_regs_inst/net594,78.96µm
wave_controller_x_inst/_0972_,78.6µm
wave_controller_x_inst/_1432_,78.6µm
cfg_phase90_offset_y\[9\],78.55µm
wave_controller_y_inst/net814,78.55µm
spi_regs_inst/net1184,78.55µm
signal_processor_y_inst/_061_,78.5µm
wave_controller_y_inst/_1210_,78.5µm
wave_controller_x_inst/net1226,78.5µm
net1339,78.5µm
wave_controller_x_inst/phase_acc\[15\],78.45µm
net714,78.45µm
net1377,78.45µm
cfg_f_MEMS_fcw_y\[3\],78.4µm
spi_regs_inst/_0348_,78.4µm
signal_processor_y_inst/s90,78.04µm
wave_controller_x_inst/_1327_,77.99µm
wave_controller_y_inst/net340,77.99µm
spi_regs_inst/net1021,77.99µm
net712,77.94µm
spi_regs_inst/net1511,77.94µm
wave_controller_y_inst/phase_acc\[20\],77.89µm
net1485,77.89µm
wave_controller_y_inst/net1164,77.84µm
spi_regs_inst/net1210,77.84µm
wave_controller_x_inst/net1235,77.53µm
wave_controller_y_inst/_1434_,77.43µm
wave_controller_y_inst/net1140,77.43µm
wave_controller_x_inst/_1320_,77.38µm
wave_controller_x_inst/net664,77.38µm
spi_regs_inst/_0454_,77.33µm
spi_regs_inst/_0598_,77.33µm
spi_regs_inst/reg_wr_addr\[6\],77.33µm
wave_controller_y_inst/phase_acc\[12\],77.33µm
wave_controller_y_inst/net470,77.33µm
net1488,77.33µm
wave_controller_x_inst/_1409_,77.28µm
wave_controller_x_inst/_1431_,77.2µm
wave_controller_x_inst/net1239,76.92µm
raw_edge2_x\[14\],76.87µm
spi_regs_inst/_0413_,76.82µm
spi_regs_inst/reg_wr_data\[0\],76.82µm
wave_controller_x_inst/_1203_,76.82µm
wave_controller_y_inst/net481,76.82µm
cfg_phase0_offset_x\[9\],76.77µm
signal_processor_x_inst/_088_,76.26µm
wave_controller_y_inst/net1121,76.26µm
spi_regs_inst/_0315_,76.21µm
wave_controller_y_inst/net474,76.21µm
net1474,76.21µm
cal_phase270_offset_y\[7\],76.16µm
wave_controller_x_inst/_0953_,76.16µm
wave_controller_y_inst/_1419_,76.16µm
wave_controller_y_inst/net162,76.16µm
wave_controller_y_inst/net642,76.16µm
wave_controller_x_inst/net653,76.16µm
spi_regs_inst/net1036,76.16µm
raw_edge1_x\[13\],75.8µm
wave_controller_y_inst/net1427,75.75µm
spi_regs_inst/net371,75.7µm
wave_controller_x_inst/net666,75.7µm
wave_controller_y_inst/net1163,75.7µm
spi_regs_inst/rx_shift\[1\],75.65µm
wave_controller_x_inst/_1276_,75.65µm
wave_controller_x_inst/_1721_,75.6µm
wave_controller_x_inst/net156,75.6µm
spi_regs_inst/net1067,75.6µm
spi_regs_inst/net593,75.24µm
net1094,75.24µm
wave_controller_y_inst/net641,75.19µm
cfg_phase0_offset_y\[11\],75.14µm
spi_regs_inst/_0592_,75.14µm
wave_controller_x_inst/net201,75.14µm
spi_regs_inst/net1025,75.14µm
cal_phase90_offset_x\[3\],75.09µm
spi_regs_inst/_0596_,75.09µm
wave_controller_x_inst/_0520_,75.09µm
wave_controller_x_inst/net899,75.09µm
spi_regs_inst/net1407,75.09µm
spi_regs_inst/mosi_sync\[1\],75.04µm
wave_controller_y_inst/phase_acc\[6\],74.68µm
wave_controller_x_inst/net656,74.63µm
spi_regs_inst/net1448,74.63µm
spi_regs_inst/_0587_,74.58µm
wave_controller_y_inst/net67,74.58µm
spi_regs_inst/net1085,74.58µm
wave_controller_y_inst/net268,74.53µm
spi_regs_inst/net539,74.53µm
wave_controller_y_inst/net748,74.53µm
net1237,74.53µm
spi_regs_inst/_0503_,74.48µm
wave_controller_y_inst/net630,74.48µm
spi_regs_inst/net1447,74.48µm
wave_controller_y_inst/net233,74.17µm
wave_controller_x_inst/wave_cycle_cnt\[3\],74.12µm
wave_controller_y_inst/net1152,74.12µm
raw_edge2_y\[8\],74.07µm
spi_regs_inst/net1512,74.07µm
clknet_leaf_60_clk_regs,74.07µm
cfg_phase90_offset_y\[15\],74.02µm
spi_regs_inst/reg_wr_addr\[5\],74.02µm
spi_regs_inst/net302,74.02µm
net1216,74.02µm
net1347,74.02µm
wave_controller_y_inst/net647,73.97µm
wave_controller_y_inst/net1167,73.97µm
spi_regs_inst/_0336_,73.92µm
wave_controller_y_inst/net617,73.51µm
spi_regs_inst/reg_wr_en,73.46µm
spi_regs_inst/tx_shift\[2\],73.46µm
spi_regs_inst/net591,73.46µm
wave_controller_x_inst/net1244,73.46µm
net1470,73.46µm
spi_regs_inst/_0676_,73.41µm
wave_controller_x_inst/_1269_,73.41µm
wave_controller_x_inst/_1383_,73.41µm
net1214,73.41µm
wave_controller_x_inst/_0572_,73.36µm
wave_controller_y_inst/net605,73.36µm
delay_wave_cycle_x\[7\],73µm
spi_regs_inst/net530,72.95µm
signal_processor_y_inst/_088_,72.9µm
spi_regs_inst/net565,72.9µm
wave_controller_y_inst/_1435_,72.8µm
signal_processor_y_inst/net317,72.8µm
wave_controller_x_inst/net102,72.49µm
raw_edge2_y\[6\],72.44µm
spi_regs_inst/_0212_,72.39µm
wave_controller_x_inst/_1309_,72.39µm
wave_controller_y_inst/net478,72.39µm
wave_controller_x_inst/_1282_,72.34µm
spi_regs_inst/_0430_,72.29µm
spi_regs_inst/_0482_,72.29µm
net1181,72.29µm
wave_controller_x_inst/net1245,72.29µm
net1409,72.29µm
cfg_f_MEMS_fcw_x\[13\],72.24µm
wave_controller_x_inst/_0606_,72.24µm
wave_controller_x_inst/_0767_,72.24µm
wave_controller_y_inst/net142,72.24µm
delay_wave_cycle_y\[4\],71.88µm
wave_controller_x_inst/_1440_,71.88µm
wave_controller_y_inst/net222,71.88µm
wave_controller_y_inst/net604,71.88µm
wave_controller_x_inst/_1319_,71.83µm
wave_controller_x_inst/phase_acc\[4\],71.83µm
wave_controller_y_inst/net33,71.83µm
spi_regs_inst/net1077,71.83µm
wave_controller_x_inst/_0911_,71.78µm
cfg_f_MEMS_fcw_y\[6\],71.73µm
spi_regs_inst/net357,71.73µm
spi_regs_inst/_0547_,71.68µm
wave_controller_y_inst/_1449_,71.68µm
spi_regs_inst/net574,71.68µm
spi_regs_inst/net586,71.68µm
wave_controller_x_inst/net918,71.68µm
wave_controller_y_inst/net1120,71.68µm
net1186,71.68µm
wave_controller_x_inst/net498,71.37µm
wave_controller_x_inst/net886,71.37µm
spi_regs_inst/rx_shift\[3\],71.27µm
wave_controller_x_inst/net95,71.27µm
spi_regs_inst/net290,71.22µm
wave_controller_x_inst/net711,71.22µm
cal_phase0_offset_x\[13\],71.17µm
signal_processor_x_inst/net323,71.17µm
wave_controller_x_inst/net702,71.17µm
spi_regs_inst/net1538,71.17µm
spi_regs_inst/_0324_,71.12µm
wave_controller_x_inst/_0529_,71.12µm
wave_controller_x_inst/_0619_,71.12µm
wave_controller_x_inst/net152,71.12µm
signal_processor_x_inst/net1288,71.12µm
signal_processor_x_inst/_061_,70.66µm
wave_controller_y_inst/_0570_,70.66µm
wave_controller_x_inst/net687,70.61µm
net743,70.61µm
signal_processor_y_inst/net1356,70.61µm
cal_phase270_offset_x\[0\],70.56µm
cal_phase270_offset_y\[13\],70.56µm
spi_regs_inst/_0423_,70.56µm
spi_regs_inst/_0431_,70.56µm
wave_controller_y_inst/_0490_,70.56µm
wave_controller_y_inst/net65,70.56µm
spi_regs_inst/net590,70.56µm
spi_regs_inst/_0579_,70.15µm
spi_regs_inst/net1044,70.15µm
net1103,70.15µm
wave_controller_x_inst/net1250,70.15µm
raw_edge3_x\[2\],70.1µm
wave_controller_x_inst/_0955_,70.1µm
wave_controller_x_inst/net147,70.1µm
spi_regs_inst/_0290_,70.05µm
spi_regs_inst/_0680_,70.05µm
wave_controller_x_inst/_0414_,70.05µm
net1548,70.05µm
spi_regs_inst/_0365_,70µm
spi_regs_inst/_0548_,70µm
wave_controller_x_inst/_1308_,70µm
wave_controller_y_inst/_0897_,70µm
wave_controller_y_inst/net778,69.59µm
wave_controller_y_inst/net1106,69.59µm
net1310,69.59µm
clknet_leaf_3_clk_regs,69.59µm
wave_controller_y_inst/_0953_,69.54µm
signal_processor_x_inst/net322,69.54µm
raw_edge2_x\[13\],69.49µm
spi_regs_inst/_0273_,69.49µm
spi_regs_inst/_0359_,69.49µm
spi_regs_inst/_0417_,69.49µm
wave_controller_x_inst/phase_acc\[20\],69.49µm
wave_controller_x_inst/net80,69.49µm
wave_controller_x_inst/net1318,69.49µm
wave_controller_x_inst/_1399_,69.44µm
net1273,69.44µm
net1231,69.08µm
wave_controller_y_inst/_1286_,69.03µm
wave_controller_y_inst/net49,68.98µm
wave_controller_x_inst/net126,68.98µm
wave_controller_x_inst/net284,68.98µm
wave_controller_x_inst/net1325,68.98µm
wave_controller_x_inst/net1340,68.98µm
signal_processor_y_inst/cycle_count\[1\],68.93µm
spi_regs_inst/_0312_,68.93µm
wave_controller_y_inst/_0520_,68.93µm
wave_controller_y_inst/_0617_,68.93µm
wave_controller_y_inst/net738,68.93µm
wave_controller_x_inst/net879,68.93µm
wave_controller_y_inst/net1155,68.93µm
wave_controller_x_inst/net1230,68.93µm
cfg_f_MEMS_fcw_y\[8\],68.88µm
spi_regs_inst/_0285_,68.88µm
spi_regs_inst/_0695_,68.88µm
spi_regs_inst/net18,68.88µm
wave_controller_y_inst/net333,68.88µm
wave_controller_x_inst/net905,68.88µm
wave_controller_y_inst/net1424,68.88µm
wave_controller_y_inst/_0413_,68.47µm
spi_regs_inst/net1338,68.47µm
wave_controller_x_inst/_1460_,68.42µm
wave_controller_y_inst/_0652_,68.42µm
wave_controller_x_inst/_1297_,68.37µm
spi_regs_inst/net309,68.37µm
wave_controller_y_inst/_1226_,68.01µm
raw_edge1_x\[5\],67.96µm
wave_controller_y_inst/net616,67.96µm
wave_controller_y_inst/net737,67.91µm
net1373,67.91µm
wave_controller_y_inst/phase_acc\[5\],67.86µm
wave_controller_y_inst/net68,67.86µm
wave_controller_y_inst/net1147,67.86µm
wave_controller_y_inst/net1179,67.86µm
cal_phase270_offset_x\[4\],67.81µm
raw_edge3_x\[14\],67.81µm
wave_controller_y_inst/_0284_,67.81µm
wave_controller_y_inst/_1212_,67.81µm
wave_controller_y_inst/net469,67.81µm
net1146,67.81µm
net1171,67.81µm
wave_controller_y_inst/_1416_,67.76µm
wave_controller_x_inst/net668,67.76µm
raw_edge2_y\[7\],67.4µm
wave_controller_y_inst/net636,67.35µm
spi_regs_inst/net1518,67.35µm
cal_dir_x,67.3µm
wave_controller_y_inst/net774,67.3µm
spi_regs_inst/_0241_,67.25µm
wave_controller_x_inst/_0209_,67.25µm
wave_controller_x_inst/_1295_,67.25µm
wave_controller_y_inst/net628,67.2µm
spi_regs_inst/net1165,67.2µm
wave_controller_x_inst/_0650_,66.79µm
wave_controller_y_inst/phase_acc\[9\],66.79µm
wave_controller_x_inst/net1313,66.79µm
spi_regs_inst/_0451_,66.74µm
spi_regs_inst/net303,66.74µm
wave_controller_x_inst/_1420_,66.69µm
wave_controller_x_inst/_1722_,66.69µm
wave_controller_x_inst/net112,66.69µm
wave_controller_y_inst/net612,66.69µm
cal_phase0_offset_y\[18\],66.64µm
spi_regs_inst/_0301_,66.64µm
wave_controller_x_inst/_1249_,66.64µm
wave_controller_y_inst/_0610_,66.41µm
signal_processor_y_inst/cycle_count\[0\],66.28µm
wave_controller_y_inst/_1281_,66.23µm
wave_controller_x_inst/net1317,66.23µm
cfg_phase270_offset_x\[10\],66.18µm
spi_regs_inst/_0657_,66.18µm
wave_controller_x_inst/_1226_,66.18µm
wave_controller_x_inst/_1281_,66.18µm
wave_controller_y_inst/_0560_,66.18µm
wave_controller_x_inst/net114,66.18µm
spi_regs_inst/net262,66.18µm
wave_controller_y_inst/net639,66.18µm
spi_regs_inst/net1006,66.18µm
wave_controller_x_inst/net1274,66.18µm
spi_regs_inst/_0473_,66.13µm
wave_controller_y_inst/_1051_,66.13µm
wave_controller_y_inst/capture_pending,66.13µm
spi_regs_inst/net1498,66.13µm
spi_regs_inst/_0299_,66.08µm
spi_regs_inst/tx_shift\[1\],66.08µm
wave_controller_x_inst/_1583_,66.08µm
wave_controller_y_inst/_0909_,66.08µm
wave_controller_y_inst/_1234_,66.08µm
spi_regs_inst/net1024,66.08µm
raw_edge1_y\[4\],65.72µm
wave_controller_x_inst/net199,65.72µm
wave_controller_y_inst/net798,65.72µm
spi_regs_inst/spi_addr\[0\],65.67µm
wave_controller_x_inst/net94,65.67µm
wave_controller_y_inst/net1133,65.67µm
spi_regs_inst/net429,65.62µm
wave_controller_y_inst/net1137,65.62µm
spi_regs_inst/_0578_,65.57µm
wave_controller_y_inst/_1428_,65.57µm
wave_controller_y_inst/phase_acc\[14\],65.57µm
wave_controller_x_inst/net685,65.57µm
spi_regs_inst/net1477,65.57µm
signal_processor_y_inst/_082_,65.21µm
spi_regs_inst/spi_state,65.11µm
wave_controller_y_inst/net219,65.06µm
spi_regs_inst/net314,65.06µm
spi_regs_inst/net359,65.06µm
wave_controller_x_inst/net504,65.06µm
wave_controller_x_inst/net1272,65.06µm
spi_regs_inst/net1462,65.06µm
spi_regs_inst/_0408_,65.01µm
wave_controller_x_inst/phase_acc\[18\],65.01µm
wave_controller_y_inst/net274,65.01µm
wave_controller_y_inst/net1414,65.01µm
spi_regs_inst/net1446,65.01µm
wave_controller_x_inst/_0708_,64.96µm
spi_regs_inst/net445,64.96µm
wave_controller_y_inst/net181,64.55µm
wave_controller_x_inst/net1191,64.55µm
wave_controller_x_inst/net500,64.5µm
wave_controller_x_inst/_1225_,64.45µm
wave_controller_y_inst/_1383_,64.45µm
wave_controller_y_inst/net739,64.45µm
cal_phase90_offset_y\[5\],64.4µm
wave_controller_y_inst/net606,64.4µm
wave_controller_x_inst/net699,64.4µm
spi_regs_inst/net1041,64.4µm
delay_wave_cycle_y\[7\],63.99µm
raw_edge1_x\[12\],63.99µm
raw_edge3_y\[11\],63.99µm
wave_controller_x_inst/net163,63.99µm
wave_controller_x_inst/net497,63.99µm
wave_controller_x_inst/net897,63.99µm
cfg_phase90_offset_y\[10\],63.94µm
signal_processor_y_inst/_041_,63.94µm
spi_regs_inst/_0220_,63.94µm
spi_regs_inst/_0379_,63.94µm
wave_controller_x_inst/_0624_,63.89µm
wave_controller_y_inst/net327,63.89µm
net1449,63.89µm
wave_controller_y_inst/net1504,63.89µm
wave_controller_x_inst/_0766_,63.84µm
wave_controller_y_inst/_1034_,63.84µm
net1227,63.84µm
wave_controller_x_inst/net1471,63.84µm
spi_regs_inst/net1528,63.84µm
wave_controller_x_inst/_1279_,63.48µm
raw_edge2_x\[9\],63.43µm
signal_processor_x_inst/_041_,63.43µm
spi_regs_inst/_0556_,63.43µm
wave_controller_x_inst/net1206,63.43µm
wave_controller_x_inst/_1401_,63.38µm
wave_controller_x_inst/net239,63.38µm
wave_controller_y_inst/net643,63.38µm
cal_phase0_offset_y\[4\],63.28µm
cal_phase270_offset_x\[11\],63.28µm
wave_controller_y_inst/net1420,63.28µm
spi_regs_inst/net315,62.87µm
cal_phase270_offset_y\[12\],62.82µm
wave_controller_x_inst/_1275_,62.82µm
wave_controller_y_inst/_1244_,62.82µm
wave_controller_y_inst/_1265_,62.82µm
spi_regs_inst/_0350_,62.77µm
wave_controller_y_inst/_0590_,62.77µm
wave_controller_x_inst/net936,62.77µm
spi_regs_inst/_0411_,62.72µm
wave_controller_y_inst/_0650_,62.72µm
wave_controller_y_inst/_0935_,62.72µm
wave_controller_x_inst/net512,62.72µm
spi_regs_inst/reg_wr_addr\[4\],62.31µm
signal_processor_x_inst/_046_,62.26µm
wave_controller_y_inst/_0861_,62.26µm
wave_controller_y_inst/_1298_,62.26µm
signal_processor_x_inst/net1291,62.26µm
spi_regs_inst/_0264_,62.21µm
spi_regs_inst/_0696_,62.21µm
wave_controller_x_inst/_0503_,62.21µm
wave_controller_y_inst/_1557_,62.21µm
wave_controller_x_inst/net76,62.21µm
wave_controller_x_inst/net251,62.21µm
wave_controller_x_inst/net343,62.21µm
wave_controller_y_inst/net818,62.21µm
wave_controller_y_inst/net1401,62.21µm
cfg_phase270_offset_y\[11\],62.16µm
spi_regs_inst/_0617_,62.16µm
wave_controller_x_inst/_0413_,62.16µm
wave_controller_y_inst/net796,62.16µm
delay_wave_cycle_x\[3\],61.75µm
cfg_phase90_offset_y\[13\],61.7µm
wave_controller_x_inst/_0252_,61.7µm
wave_controller_x_inst/net242,61.7µm
raw_edge2_y\[19\],61.65µm
spi_regs_inst/_0572_,61.65µm
wave_controller_x_inst/_0994_,61.65µm
wave_controller_y_inst/_1184_,61.65µm
wave_controller_y_inst/net73,61.65µm
spi_regs_inst/net531,61.65µm
soft_rst_n,61.6µm
signal_processor_x_inst/comp_pipe\[3\],61.6µm
spi_regs_inst/_0701_,61.6µm
signal_processor_x_inst/cnt_out\[0\],61.24µm
wave_controller_y_inst/net780,61.24µm
spi_regs_inst/_0232_,61.14µm
wave_controller_x_inst/net99,61.14µm
spi_regs_inst/net306,61.14µm
spi_regs_inst/_0685_,61.09µm
wave_controller_y_inst/_0710_,61.09µm
spi_regs_inst/_0633_,61.04µm
spi_regs_inst/_0686_,61.04µm
wave_controller_x_inst/net1486,61.04µm
wave_controller_x_inst/_1605_,60.63µm
wave_controller_x_inst/_1429_,60.58µm
wave_controller_x_inst/net877,60.58µm
spi_regs_inst/_0698_,60.53µm
wave_controller_x_inst/_1262_,60.53µm
wave_controller_y_inst/_0420_,60.53µm
net1252,60.53µm
wave_controller_y_inst/net1416,60.53µm
spi_regs_inst/net1534,60.53µm
wave_controller_x_inst/net286,60.48µm
wave_controller_x_inst/net342,60.48µm
wave_controller_y_inst/net1394,60.48µm
raw_edge1_x\[6\],60.12µm
signal_processor_x_inst/s90,60.12µm
wave_controller_x_inst/wave_cycle_cnt\[2\],60.12µm
wave_controller_y_inst/_0606_,60.12µm
wave_controller_x_inst/net341,60.07µm
wave_controller_x_inst/net693,60.07µm
raw_edge1_y\[12\],60.02µm
raw_edge3_x\[7\],60.02µm
spi_regs_inst/_0664_,60.02µm
wave_controller_y_inst/_0939_,60.02µm
wave_controller_y_inst/_1004_,60.02µm
spi_regs_inst/net313,60.02µm
wave_controller_x_inst/net659,60.02µm
wave_controller_y_inst/net781,60.02µm
net1209,60.02µm
net1403,60.02µm
wave_controller_x_inst/_0613_,59.97µm
wave_controller_y_inst/_1203_,59.97µm
wave_controller_x_inst/net122,59.97µm
wave_controller_y_inst/net230,59.97µm
spi_regs_inst/net581,59.97µm
wave_controller_x_inst/net881,59.97µm
wave_controller_y_inst/net1513,59.97µm
cal_phase0_offset_y\[20\],59.92µm
wave_controller_x_inst/_0260_,59.92µm
wave_controller_x_inst/_1566_,59.92µm
wave_controller_y_inst/_1275_,59.92µm
wave_controller_x_inst/net655,59.51µm
wave_controller_x_inst/net1321,59.51µm
spi_regs_inst/_0663_,59.46µm
spi_regs_inst/net360,59.46µm
wave_controller_y_inst/net1540,59.46µm
spi_regs_inst/_0616_,59.41µm
spi_regs_inst/rx_shift\[4\],59.41µm
wave_controller_x_inst/_1255_,59.41µm
wave_controller_x_inst/_1449_,59.41µm
wave_controller_y_inst/_0561_,59.41µm
spi_regs_inst/net585,59.41µm
wave_controller_x_inst/net1091,59.41µm
spi_regs_inst/_0682_,59.36µm
wave_controller_y_inst/_1039_,59.36µm
spi_regs_inst/net542,59.36µm
spi_regs_inst/net1333,59.36µm
wave_controller_x_inst/_1302_,58.9µm
wave_controller_x_inst/_1461_,58.9µm
spi_regs_inst/net263,58.9µm
spi_regs_inst/net601,58.9µm
wave_controller_x_inst/net926,58.9µm
net1228,58.9µm
wave_controller_x_inst/net1261,58.9µm
wave_controller_x_inst/net1275,58.9µm
cal_phase270_offset_x\[13\],58.85µm
wave_controller_x_inst/_1298_,58.85µm
wave_controller_y_inst/net735,58.8µm
wave_controller_x_inst/net927,58.8µm
wave_controller_y_inst/net1097,58.44µm
cal_done_y,58.39µm
cfg_phase0_offset_y\[9\],58.34µm
wave_controller_y_inst/_1278_,58.34µm
wave_controller_y_inst/net528,58.34µm
wave_controller_y_inst/wave_cycle_cnt\[5\],58.29µm
wave_controller_y_inst/net22,58.29µm
wave_controller_x_inst/net1263,58.29µm
spi_regs_inst/_0293_,58.24µm
spi_regs_inst/_0478_,58.24µm
wave_controller_x_inst/_0259_,58.24µm
wave_controller_y_inst/_0091_,58.24µm
signal_processor_x_inst/_102_,57.88µm
signal_processor_x_inst/cycle_count\[0\],57.88µm
wave_controller_y_inst/_0572_,57.83µm
cfg_phase270_offset_x\[11\],57.78µm
wave_controller_y_inst/net131,57.78µm
wave_controller_y_inst/net648,57.78µm
wave_controller_y_inst/net769,57.78µm
wave_controller_y_inst/net804,57.78µm
wave_controller_y_inst/net820,57.78µm
net1194,57.78µm
wave_controller_x_inst/_0384_,57.73µm
wave_controller_x_inst/_1442_,57.73µm
wave_controller_y_inst/_1295_,57.73µm
wave_controller_y_inst/net816,57.73µm
wave_controller_x_inst/_1223_,57.68µm
wave_controller_x_inst/net679,57.68µm
wave_controller_x_inst/net1320,57.68µm
wave_controller_y_inst/_1297_,57.4µm
net1524,57.32µm
spi_regs_inst/rx_shift\[0\],57.27µm
wave_controller_x_inst/_1587_,57.27µm
wave_controller_y_inst/_0631_,57.22µm
wave_controller_x_inst/net873,57.22µm
signal_processor_y_inst/cycle_count\[2\],57.17µm
spi_regs_inst/_0589_,57.17µm
wave_controller_x_inst/_1278_,57.17µm
wave_controller_x_inst/_1414_,57.17µm
spi_regs_inst/net580,57.17µm
net1150,57.17µm
net1294,57.17µm
wave_controller_x_inst/net1433,57.17µm
signal_processor_x_inst/_070_,57.12µm
spi_regs_inst/net448,57.12µm
wave_controller_x_inst/net929,57.12µm
wave_controller_x_inst/net137,56.81µm
wave_controller_x_inst/_0672_,56.71µm
spi_regs_inst/net1517,56.71µm
spi_regs_inst/net311,56.66µm
wave_controller_y_inst/net329,56.66µm
wave_controller_x_inst/net1312,56.66µm
wave_controller_x_inst/_1044_,56.61µm
wave_controller_x_inst/net241,56.61µm
spi_regs_inst/_0414_,56.56µm
wave_controller_x_inst/_1326_,56.56µm
spi_regs_inst/net534,56.56µm
wave_controller_x_inst/net692,56.56µm
net1490,56.56µm
cfg_phase90_offset_y\[1\],56.15µm
wave_controller_y_inst/_0964_,56.15µm
wave_controller_y_inst/net1541,56.1µm
spi_regs_inst/_0495_,56.05µm
wave_controller_y_inst/_0645_,56.05µm
wave_controller_y_inst/net761,56.05µm
wave_controller_x_inst/net906,56.05µm
spi_regs_inst/_0396_,56µm
spi_regs_inst/net583,56µm
spi_regs_inst/_0581_,55.59µm
wave_controller_x_inst/net872,55.59µm
wave_controller_x_inst/_0831_,55.54µm
wave_controller_y_inst/_0764_,55.54µm
wave_controller_y_inst/net1127,55.54µm
wave_controller_x_inst/_0821_,55.49µm
wave_controller_y_inst/_1464_,55.49µm
wave_controller_y_inst/net52,55.49µm
wave_controller_y_inst/net64,55.49µm
wave_controller_x_inst/net105,55.49µm
wave_controller_x_inst/net1253,55.49µm
net1280,55.49µm
wave_controller_y_inst/net1500,55.49µm
wave_controller_x_inst/_0620_,55.44µm
wave_controller_x_inst/_0633_,55.44µm
wave_controller_y_inst/_0488_,55.44µm
wave_controller_y_inst/_1448_,55.44µm
spi_regs_inst/net560,55.44µm
wave_controller_y_inst/net811,55.44µm
wave_controller_y_inst/_0242_,55.13µm
raw_edge1_x\[4\],54.98µm
wave_controller_x_inst/_0732_,54.98µm
wave_controller_y_inst/_0209_,54.98µm
wave_controller_y_inst/_0624_,54.98µm
wave_controller_x_inst/net92,54.98µm
wave_controller_x_inst/net686,54.98µm
spi_regs_inst/net1035,54.98µm
cal_phase270_offset_y\[17\],54.93µm
spi_regs_inst/_0250_,54.93µm
spi_regs_inst/_0530_,54.93µm
spi_regs_inst/_0610_,54.93µm
wave_controller_x_inst/_0652_,54.93µm
wave_controller_x_inst/_1571_,54.93µm
wave_controller_y_inst/net607,54.93µm
wave_controller_x_inst/_0322_,54.88µm
wave_controller_x_inst/_1034_,54.88µm
wave_controller_y_inst/net751,54.88µm
spi_regs_inst/net1375,54.88µm
wave_controller_y_inst/net1418,54.88µm
wave_controller_x_inst/_1443_,54.47µm
wave_controller_x_inst/net353,54.47µm
wave_controller_y_inst/net473,54.47µm
cal_phase270_offset_x\[10\],54.42µm
cal_phase270_offset_x\[20\],54.42µm
spi_regs_inst/net1520,54.42µm
spi_regs_inst/_0601_,54.37µm
wave_controller_x_inst/_0358_,54.37µm
wave_controller_x_inst/_1052_,54.37µm
wave_controller_x_inst/_1229_,54.37µm
wave_controller_x_inst/net917,54.37µm
spi_regs_inst/net1481,54.37µm
spi_regs_inst/_0509_,54.32µm
wave_controller_x_inst/net104,54.32µm
net1397,54.32µm
spi_regs_inst/net1405,54.32µm
spi_regs_inst/_0632_,53.96µm
wave_controller_x_inst/net518,53.91µm
wave_controller_x_inst/net681,53.91µm
net1145,53.91µm
wave_controller_x_inst/_1244_,53.86µm
wave_controller_y_inst/_1309_,53.86µm
signal_processor_y_inst/net729,53.86µm
wave_controller_y_inst/net1382,53.86µm
cal_phase0_offset_x\[9\],53.81µm
wave_controller_x_inst/_1277_,53.81µm
wave_controller_y_inst/_1460_,53.81µm
wave_controller_x_inst/net217,53.81µm
wave_controller_y_inst/net618,53.81µm
wave_controller_y_inst/net755,53.81µm
wave_controller_x_inst/net1441,53.81µm
delay_wave_cycle_y\[3\],53.76µm
spi_regs_inst/_0325_,53.76µm
spi_regs_inst/_0674_,53.76µm
wave_controller_y_inst/_1436_,53.76µm
wave_controller_x_inst/net901,53.76µm
spi_regs_inst/net1443,53.76µm
wave_controller_y_inst/_1284_,53.5µm
cfg_phase270_offset_y\[10\],53.4µm
wave_controller_x_inst/_0829_,53.35µm
wave_controller_x_inst/net669,53.35µm
net1369,53.35µm
wave_controller_x_inst/_0739_,53.3µm
wave_controller_y_inst/_1511_,53.3µm
wave_controller_y_inst/net133,53.3µm
spi_regs_inst/net457,53.3µm
raw_edge1_x\[11\],53.25µm
spi_regs_inst/_0571_,53.25µm
wave_controller_y_inst/_0917_,53.25µm
wave_controller_y_inst/_1300_,53.25µm
wave_controller_y_inst/net764,53.25µm
wave_controller_x_inst/net1299,53.25µm
wave_controller_x_inst/_1173_,53.2µm
spi_regs_inst/net570,53.2µm
net1473,52.79µm
wave_controller_y_inst/_1598_,52.74µm
signal_processor_x_inst/net719,52.74µm
signal_processor_x_inst/net1293,52.74µm
wave_controller_y_inst/net1415,52.74µm
wave_controller_x_inst/_0006_,52.69µm
wave_controller_x_inst/_1265_,52.69µm
wave_controller_y_inst/_0334_,52.69µm
wave_controller_y_inst/net1096,52.69µm
net1440,52.69µm
spi_regs_inst/_0294_,52.64µm
spi_regs_inst/_0391_,52.64µm
spi_regs_inst/_0658_,52.64µm
wave_controller_x_inst/_0239_,52.64µm
wave_controller_x_inst/net909,52.64µm
wave_controller_y_inst/_0231_,52.28µm
wave_controller_x_inst/_0897_,52.23µm
wave_controller_y_inst/_0217_,52.23µm
