Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_79_212,VDD,Metal1,144.0750,326.1740,3.299985
FILLER_79_206,VDD,Metal1,123.5800,325.7925,3.299985
FILLER_79_142,VDD,Metal1,104.8750,326.1740,3.299985
FILLER_79_136,VDD,Metal1,84.3800,325.7925,3.299985
FILLER_79_72,VDD,Metal1,65.6750,326.1740,3.299985
FILLER_79_66,VDD,Metal1,45.1800,325.7925,3.299985
FILLER_79_2,VDD,Metal1,26.4750,326.1740,3.299985
FILLER_78_573,VDD,Metal1,327.8800,325.3600,3.299982
FILLER_78_571,VDD,Metal1,327.0400,325.3600,3.299982
FILLER_78_567,VDD,Metal1,325.7400,324.9275,3.299982
FILLER_78_559,VDD,Metal1,322.5065,324.7830,3.299982
FILLER_78_527,VDD,Metal1,311.4755,324.5910,3.299982
FILLER_78_524,VDD,Metal1,300.4400,325.3600,3.299982
FILLER_78_516,VDD,Metal1,298.4265,324.7830,3.299982
FILLER_78_506,VDD,Metal1,291.5800,324.9275,3.299982
FILLER_78_498,VDD,Metal1,288.3465,324.7830,3.299982
FILLER_78_457,VDD,Metal1,262.9200,325.3600,3.299982
FILLER_78_454,VDD,Metal1,261.2400,325.3600,3.299982
FILLER_78_413,VDD,Metal1,238.2800,325.3600,3.299985
FILLER_78_411,VDD,Metal1,237.4400,325.3600,3.299985
FILLER_78_403,VDD,Metal1,235.1465,324.7830,3.299985
FILLER_78_387,VDD,Metal1,228.5280,324.6680,3.299985
FILLER_78_381,VDD,Metal1,221.5800,324.9275,3.299985
FILLER_78_317,VDD,Metal1,202.8750,324.5455,3.299985
FILLER_78_311,VDD,Metal1,182.3800,324.9275,3.299985
FILLER_78_247,VDD,Metal1,163.6750,324.5455,3.299985
FILLER_78_241,VDD,Metal1,143.1800,324.9275,3.299985
FILLER_78_177,VDD,Metal1,124.4750,324.5455,3.299985
FILLER_78_171,VDD,Metal1,103.9800,324.9275,3.299985
FILLER_78_107,VDD,Metal1,85.2750,324.5455,3.299985
FILLER_78_101,VDD,Metal1,64.7800,324.9275,3.299985
FILLER_78_37,VDD,Metal1,46.0750,324.5455,3.299985
FILLER_78_34,VDD,Metal1,26.0400,325.3600,3.299985
FILLER_78_2,VDD,Metal1,17.4755,324.5910,3.299985
FILLER_77_570,VDD,Metal1,327.4200,317.9525,3.299986
FILLER_77_562,VDD,Metal1,324.1865,318.0965,3.299986
FILLER_77_556,VDD,Metal1,319.5800,317.9525,3.299986
FILLER_77_492,VDD,Metal1,300.8750,318.3340,3.299986
FILLER_77_488,VDD,Metal1,280.5600,317.5200,3.299986
FILLER_77_422,VDD,Metal1,252.6755,318.2885,3.299986
FILLER_77_416,VDD,Metal1,241.1800,317.9525,3.299986
FILLER_77_410,VDD,Metal1,236.6000,317.5200,3.299987
FILLER_77_408,VDD,Metal1,235.7600,317.5200,3.299987
FILLER_77_400,VDD,Metal1,233.4665,318.0965,3.299987
FILLER_77_384,VDD,Metal1,226.8480,318.2120,3.299987
FILLER_77_352,VDD,Metal1,213.4755,318.2885,3.299987
FILLER_77_346,VDD,Metal1,201.9800,317.9525,3.299987
FILLER_77_282,VDD,Metal1,183.2750,318.3340,3.299987
FILLER_77_276,VDD,Metal1,162.7800,317.9525,3.299987
FILLER_77_212,VDD,Metal1,144.0750,318.3340,3.299987
FILLER_77_206,VDD,Metal1,123.5800,317.9525,3.299987
FILLER_77_142,VDD,Metal1,104.8750,318.3340,3.299987
FILLER_77_136,VDD,Metal1,84.3800,317.9525,3.299987
FILLER_77_72,VDD,Metal1,65.6750,318.3340,3.299987
FILLER_77_66,VDD,Metal1,45.1800,317.9525,3.299987
FILLER_77_2,VDD,Metal1,26.4750,318.3340,3.299987
FILLER_76_561,VDD,Metal1,321.1600,317.5200,3.299986
FILLER_76_559,VDD,Metal1,320.3200,317.5200,3.299986
FILLER_76_527,VDD,Metal1,311.4755,316.7510,3.299986
FILLER_76_517,VDD,Metal1,298.9865,316.9430,3.299986
FILLER_76_482,VDD,Metal1,276.9200,317.5200,3.299986
FILLER_76_478,VDD,Metal1,275.9000,317.0875,3.299986
FILLER_76_462,VDD,Metal1,270.5280,316.8280,3.299986
FILLER_76_457,VDD,Metal1,262.9200,317.5200,3.299986
FILLER_76_447,VDD,Metal1,257.3200,317.5200,3.299986
FILLER_76_445,VDD,Metal1,256.4800,317.5200,3.299986
FILLER_76_437,VDD,Metal1,254.1865,316.9430,3.299986
FILLER_76_387,VDD,Metal1,228.5280,316.8280,3.299987
FILLER_76_381,VDD,Metal1,221.5800,317.0875,3.299987
FILLER_76_317,VDD,Metal1,202.8750,316.7055,3.299987
FILLER_76_311,VDD,Metal1,182.3800,317.0875,3.299987
FILLER_76_247,VDD,Metal1,163.6750,316.7055,3.299987
FILLER_76_241,VDD,Metal1,143.1800,317.0875,3.299987
FILLER_76_177,VDD,Metal1,124.4750,316.7055,3.299987
FILLER_76_171,VDD,Metal1,103.9800,317.0875,3.299987
FILLER_76_107,VDD,Metal1,85.2750,316.7055,3.299987
FILLER_76_101,VDD,Metal1,64.7800,317.0875,3.299987
FILLER_76_37,VDD,Metal1,46.0750,316.7055,3.299987
FILLER_76_34,VDD,Metal1,26.0400,317.5200,3.299987
FILLER_76_2,VDD,Metal1,17.4755,316.7510,3.299987
FILLER_75_556,VDD,Metal1,319.5800,310.1125,3.299987
FILLER_75_492,VDD,Metal1,300.8750,310.4940,3.299987
FILLER_75_489,VDD,Metal1,280.8400,309.6800,3.299987
FILLER_75_473,VDD,Metal1,276.6880,310.3720,3.299987
FILLER_75_464,VDD,Metal1,266.8400,309.6800,3.299988
FILLER_75_440,VDD,Metal1,253.6800,309.6800,3.299988
FILLER_75_418,VDD,Metal1,241.3600,309.6800,3.299988
FILLER_75_392,VDD,Metal1,226.5200,309.6800,3.299988
FILLER_75_384,VDD,Metal1,224.5065,310.2565,3.299988
FILLER_75_352,VDD,Metal1,213.4755,310.4485,3.299988
FILLER_75_346,VDD,Metal1,201.9800,310.1125,3.299988
FILLER_75_282,VDD,Metal1,183.2750,310.4940,3.299988
FILLER_75_276,VDD,Metal1,162.7800,310.1125,3.299988
FILLER_75_212,VDD,Metal1,144.0750,310.4940,3.299988
FILLER_75_206,VDD,Metal1,123.5800,310.1125,3.299988
FILLER_75_142,VDD,Metal1,104.8750,310.4940,3.299988
FILLER_75_136,VDD,Metal1,84.3800,310.1125,3.299988
FILLER_75_72,VDD,Metal1,65.6750,310.4940,3.299988
FILLER_75_68,VDD,Metal1,45.3600,309.6800,3.299988
FILLER_75_64,VDD,Metal1,44.0600,310.1125,3.299988
FILLER_75_56,VDD,Metal1,40.8265,310.2565,3.299988
FILLER_75_40,VDD,Metal1,34.2080,310.3720,3.299988
FILLER_75_8,VDD,Metal1,20.8355,310.4485,3.299988
FILLER_74_555,VDD,Metal1,317.8000,309.6800,3.299987
FILLER_74_551,VDD,Metal1,316.7800,309.2475,3.299987
FILLER_74_543,VDD,Metal1,313.5465,309.1030,3.299987
FILLER_74_527,VDD,Metal1,306.9280,308.9880,3.299987
FILLER_74_521,VDD,Metal1,299.9800,309.2475,3.299987
FILLER_74_505,VDD,Metal1,294.6080,308.9880,3.299987
FILLER_74_473,VDD,Metal1,281.2355,308.9110,3.299987
FILLER_74_430,VDD,Metal1,247.8000,309.6800,3.299988
FILLER_74_395,VDD,Metal1,228.2000,309.6800,3.299988
FILLER_74_387,VDD,Metal1,226.1865,309.1030,3.299988
FILLER_74_381,VDD,Metal1,221.5800,309.2475,3.299988
