net,length_um
signal_processor_x_inst/net1329,58.9µm
raw_edge1_x\[19\],58.85µm
spi_regs_inst/_0541_,58.85µm
wave_controller_x_inst/_1032_,58.8µm
wave_controller_x_inst/phase_acc\[20\],58.8µm
wave_controller_y_inst/_0208_,58.8µm
wave_controller_y_inst/net58,58.8µm
spi_regs_inst/net376,58.8µm
wave_controller_y_inst/net811,58.8µm
wave_controller_y_inst/net1546,58.49µm
wave_controller_y_inst/_1312_,58.44µm
wave_controller_y_inst/_0672_,58.34µm
wave_controller_x_inst/net949,58.34µm
wave_controller_x_inst/net1105,58.34µm
wave_controller_y_inst/net1174,58.34µm
cal_phase270_offset_y\[7\],58.29µm
net2,58.29µm
spi_regs_inst/_0620_,58.29µm
wave_controller_x_inst/_0150_,58.29µm
wave_controller_x_inst/_1598_,58.29µm
wave_controller_x_inst/net1351,58.29µm
raw_edge2_y\[20\],58.24µm
spi_regs_inst/net1524,58.24µm
wave_controller_y_inst/_0631_,57.93µm
wave_controller_y_inst/net178,57.83µm
wave_controller_x_inst/net511,57.83µm
wave_controller_x_inst/net682,57.83µm
cfg_phase0_offset_y\[12\],57.78µm
wave_controller_x_inst/net527,57.78µm
spi_regs_inst/net1518,57.78µm
spi_regs_inst/_0610_,57.73µm
wave_controller_y_inst/_1425_,57.73µm
wave_controller_x_inst/net103,57.73µm
spi_regs_inst/net606,57.73µm
spi_regs_inst/net1345,57.73µm
cal_phase90_offset_x\[17\],57.68µm
spi_regs_inst/_0482_,57.68µm
wave_controller_x_inst/_1034_,57.68µm
wave_controller_x_inst/net139,57.68µm
wave_controller_y_inst/net622,57.68µm
wave_controller_x_inst/_0414_,57.32µm
wave_controller_y_inst/_1304_,57.32µm
net1103,57.32µm
wave_controller_y_inst/_1283_,57.27µm
wave_controller_x_inst/net890,57.27µm
net1446,57.27µm
spi_regs_inst/net271,57.22µm
wave_controller_y_inst/net355,57.22µm
wave_controller_x_inst/net888,57.22µm
wave_controller_y_inst/net1557,57.22µm
spi_regs_inst/_0443_,57.17µm
wave_controller_x_inst/_1121_,57.17µm
spi_regs_inst/net275,57.17µm
wave_controller_x_inst/net1266,57.17µm
wave_controller_x_inst/_0811_,57.12µm
wave_controller_y_inst/_0708_,57.12µm
wave_controller_y_inst/_0841_,57.12µm
raw_edge1_x\[11\],56.66µm
wave_controller_x_inst/net148,56.66µm
wave_controller_y_inst/net495,56.66µm
wave_controller_y_inst/net631,56.66µm
wave_controller_x_inst/net916,56.66µm
wave_controller_y_inst/net1175,56.66µm
spi_regs_inst/_0514_,56.61µm
wave_controller_x_inst/_1319_,56.61µm
wave_controller_x_inst/_1460_,56.61µm
wave_controller_x_inst/net122,56.61µm
signal_processor_x_inst/net342,56.61µm
wave_controller_y_inst/net772,56.61µm
net1179,56.61µm
net1245,56.61µm
spi_regs_inst/net1523,56.61µm
spi_regs_inst/_0598_,56.56µm
wave_controller_x_inst/_1369_,56.56µm
wave_controller_y_inst/net497,56.56µm
wave_controller_x_inst/net1320,56.56µm
wave_controller_x_inst/net1361,56.56µm
wave_controller_y_inst/net1551,56.56µm
cfg_phase270_offset_y\[10\],56.15µm
raw_edge2_y\[6\],56.15µm
wave_controller_y_inst/net496,56.1µm
wave_controller_y_inst/net1154,56.1µm
spi_regs_inst/net1399,56.1µm
raw_edge3_x\[14\],56.05µm
spi_regs_inst/_0686_,56.05µm
spi_regs_inst/_0699_,56.05µm
wave_controller_x_inst/_0552_,56.05µm
spi_regs_inst/net583,56.05µm
wave_controller_y_inst/net665,56.05µm
spi_regs_inst/net1076,56.05µm
net1444,56.05µm
spi_regs_inst/_0312_,56µm
wave_controller_x_inst/_0522_,56µm
wave_controller_x_inst/_1004_,56µm
net1159,56µm
wave_controller_x_inst/net887,55.77µm
signal_processor_y_inst/net333,55.59µm
wave_controller_x_inst/net510,55.59µm
signal_processor_y_inst/s270_pipe\[3\],55.54µm
spi_regs_inst/_0426_,55.54µm
spi_regs_inst/_0685_,55.54µm
spi_regs_inst/spi_state,55.54µm
spi_regs_inst/net318,55.54µm
spi_regs_inst/net471,55.54µm
spi_regs_inst/_0336_,55.49µm
wave_controller_x_inst/_0513_,55.49µm
wave_controller_x_inst/_0966_,55.49µm
wave_controller_y_inst/_1247_,55.49µm
wave_controller_y_inst/net658,55.49µm
net1415,55.49µm
spi_regs_inst/_0250_,55.44µm
wave_controller_x_inst/_0560_,55.44µm
wave_controller_y_inst/_0434_,55.44µm
wave_controller_x_inst/net509,55.44µm
wave_controller_y_inst/net1567,55.44µm
spi_regs_inst/_0291_,55.03µm
wave_controller_x_inst/net515,55.03µm
wave_controller_x_inst/_0197_,54.98µm
spi_regs_inst/net452,54.98µm
wave_controller_x_inst/net696,54.98µm
wave_controller_x_inst/net940,54.98µm
cal_phase270_offset_x\[2\],54.93µm
wave_controller_x_inst/_0413_,54.93µm
wave_controller_y_inst/_0953_,54.93µm
spi_regs_inst/net566,54.93µm
net1419,54.93µm
signal_processor_x_inst/cnt_in\[0\],54.52µm
wave_controller_x_inst/net107,54.47µm
wave_controller_y_inst/net627,54.47µm
signal_processor_y_inst/net334,54.42µm
wave_controller_x_inst/net512,54.42µm
wave_controller_y_inst/net1477,54.42µm
signal_processor_x_inst/s90_pipe\[3\],54.37µm
wave_controller_x_inst/_0515_,54.37µm
wave_controller_x_inst/net119,54.37µm
wave_controller_x_inst/net1260,54.37µm
wave_controller_x_inst/_0861_,54.32µm
spi_regs_inst/net596,54.32µm
spi_regs_inst/net1004,54.32µm
wave_controller_x_inst/_0710_,54.01µm
raw_edge2_y\[14\],53.96µm
wave_controller_y_inst/net66,53.86µm
wave_controller_x_inst/net221,53.86µm
wave_controller_y_inst/net236,53.86µm
net745,53.86µm
wave_controller_x_inst/net1302,53.86µm
wave_controller_y_inst/net1486,53.86µm
wave_controller_x_inst/comp_sync3,53.81µm
wave_controller_x_inst/net706,53.81µm
wave_controller_x_inst/_0536_,53.76µm
spi_regs_inst/net273,53.76µm
spi_regs_inst/_0579_,53.4µm
wave_controller_x_inst/wave_cycle_cnt\[2\],53.4µm
spi_regs_inst/rx_shift\[3\],53.35µm
wave_controller_y_inst/net46,53.35µm
wave_controller_x_inst/net358,53.35µm
delay_wave_cycle_y\[7\],53.3µm
wave_controller_x_inst/net371,53.3µm
wave_controller_x_inst/net679,53.3µm
wave_controller_y_inst/net813,53.3µm
wave_controller_x_inst/net1290,53.3µm
cal_dir_x,53.25µm
raw_edge1_y\[19\],53.25µm
spi_regs_inst/net306,53.25µm
wave_controller_y_inst/net642,53.25µm
wave_controller_y_inst/net770,53.25µm
wave_controller_y_inst/net801,53.25µm
wave_controller_y_inst/net822,53.25µm
net1138,53.25µm
net1450,53.25µm
wave_controller_x_inst/_0955_,53.2µm
wave_controller_y_inst/_1301_,53.2µm
wave_controller_y_inst/net189,52.79µm
net1539,52.79µm
spi_regs_inst/_0600_,52.74µm
wave_controller_y_inst/net636,52.74µm
spi_regs_inst/net1382,52.74µm
spi_regs_inst/net1533,52.74µm
wave_controller_y_inst/_1414_,52.69µm
wave_controller_y_inst/net817,52.69µm
wave_controller_y_inst/net1143,52.69µm
spi_regs_inst/spi_addr\[6\],52.64µm
spi_regs_inst/net1528,52.64µm
net1234,52.33µm
latch_phase270_x,52.28µm
wave_controller_x_inst/phase_acc\[5\],52.28µm
wave_controller_y_inst/net1562,52.28µm
delay_wave_cycle_x\[4\],52.23µm
wave_controller_x_inst/net1207,52.23µm
net1317,52.18µm
spi_regs_inst/_0569_,52.13µm
spi_regs_inst/reg_wr_addr\[5\],52.13µm
wave_controller_y_inst/phase_acc\[5\],52.13µm
wave_controller_y_inst/net144,52.13µm
spi_regs_inst/net601,52.13µm
wave_controller_y_inst/net768,52.13µm
wave_controller_x_inst/net1280,52.13µm
signal_processor_x_inst/net1313,52.13µm
cal_phase0_offset_y\[18\],52.08µm
wave_controller_y_inst/_1189_,52.08µm
wave_controller_y_inst/net39,52.08µm
spi_regs_inst/net720,52.08µm
spi_regs_inst/_0615_,51.72µm
wave_controller_x_inst/_1302_,51.72µm
wave_controller_y_inst/net1108,51.67µm
wave_controller_x_inst/net1295,51.67µm
signal_processor_x_inst/net1311,51.62µm
wave_controller_y_inst/_0259_,51.57µm
wave_controller_y_inst/_0488_,51.57µm
spi_regs_inst/net588,51.57µm
net1338,51.57µm
raw_edge2_x\[8\],51.52µm
wave_controller_x_inst/_0156_,51.52µm
wave_controller_x_inst/_0629_,51.52µm
wave_controller_x_inst/_1294_,51.52µm
wave_controller_x_inst/_1295_,51.52µm
spi_regs_inst/net461,51.52µm
net747,51.52µm
spi_regs_inst/net1377,51.52µm
spi_regs_inst/net272,51.34µm
wave_controller_y_inst/net620,51.11µm
wave_controller_y_inst/_1234_,51.06µm
wave_controller_y_inst/_1464_,51.06µm
wave_controller_x_inst/net357,51.06µm
spi_regs_inst/net1023,51.06µm
spi_regs_inst/net1346,51.06µm
net1353,51.06µm
cal_phase0_offset_y\[20\],51.01µm
cfg_phase270_offset_y\[11\],51.01µm
wave_controller_x_inst/_0801_,51.01µm
wave_controller_y_inst/_1285_,51.01µm
wave_controller_y_inst/_1294_,51.01µm
wave_controller_y_inst/_1419_,51.01µm
spi_regs_inst/net608,51.01µm
wave_controller_y_inst/net1550,51.01µm
wave_controller_x_inst/_0901_,50.96µm
wave_controller_y_inst/_0296_,50.96µm
spi_regs_inst/net375,50.96µm
spi_regs_inst/net580,50.96µm
wave_controller_x_inst/_0631_,50.55µm
spi_regs_inst/net1521,50.55µm
spi_regs_inst/_0657_,50.5µm
wave_controller_x_inst/_0554_,50.5µm
wave_controller_y_inst/wave_cycle_cnt\[5\],50.5µm
wave_controller_x_inst/net1357,50.5µm
wave_controller_x_inst/_0434_,50.45µm
wave_controller_x_inst/net124,50.45µm
wave_controller_y_inst/net231,50.45µm
spi_regs_inst/net550,50.45µm
signal_processor_x_inst/net1330,50.45µm
wave_controller_y_inst/net1471,50.45µm
wave_controller_y_inst/_1190_,50.4µm
wave_controller_y_inst/net64,50.4µm
wave_controller_x_inst/net896,50.4µm
wave_controller_x_inst/net919,50.4µm
spi_regs_inst/net1009,50.4µm
spi_regs_inst/bit_cnt\[0\],50.04µm
wave_controller_y_inst/_1221_,49.99µm
raw_edge2_y\[11\],49.94µm
wave_controller_y_inst/_1244_,49.94µm
spi_regs_inst/net581,49.94µm
wave_controller_y_inst/net793,49.94µm
wave_controller_y_inst/net798,49.94µm
wave_controller_y_inst/net818,49.94µm
wave_controller_x_inst/net1367,49.94µm
spi_regs_inst/net1516,49.94µm
wave_controller_y_inst/_0606_,49.89µm
wave_controller_y_inst/net494,49.89µm
wave_controller_y_inst/net651,49.89µm
wave_controller_y_inst/net824,49.89µm
signal_processor_x_inst/net1323,49.89µm
spi_regs_inst/net1536,49.89µm
wave_controller_y_inst/_1298_,49.84µm
wave_controller_y_inst/_1660_,49.84µm
spi_regs_inst/rx_shift\[0\],49.43µm
wave_controller_y_inst/_1276_,49.43µm
wave_controller_x_inst/phase_acc\[1\],49.38µm
wave_controller_x_inst/net695,49.38µm
wave_controller_x_inst/net912,49.38µm
cal_phase90_offset_y\[0\],49.33µm
wave_controller_y_inst/_0132_,49.33µm
wave_controller_y_inst/_1213_,49.33µm
wave_controller_x_inst/net678,49.33µm
net1538,49.33µm
wave_controller_x_inst/_0715_,49.28µm
wave_controller_y_inst/_1282_,49.28µm
wave_controller_y_inst/net1547,49.28µm
net1566,48.92µm
wave_controller_y_inst/_0583_,48.87µm
wave_controller_x_inst/net1277,48.87µm
wave_controller_x_inst/net1293,48.82µm
phase_offset_imported,48.77µm
spi_regs_inst/tx_shift\[3\],48.77µm
wave_controller_y_inst/net45,48.77µm
spi_regs_inst/net578,48.77µm
spi_regs_inst/net590,48.77µm
wave_controller_x_inst/net913,48.77µm
spi_regs_inst/net1390,48.77µm
wave_controller_x_inst/_1492_,48.72µm
wave_controller_y_inst/_0490_,48.72µm
wave_controller_y_inst/net180,48.72µm
wave_controller_x_inst/net256,48.72µm
wave_controller_x_inst/net915,48.72µm
net1404,48.72µm
spi_regs_inst/net276,48.36µm
delay_wave_cycle_y\[6\],48.31µm
signal_processor_x_inst/_102_,48.31µm
wave_controller_y_inst/_1443_,48.31µm
wave_controller_x_inst/net891,48.31µm
wave_controller_y_inst/net1150,48.31µm
wave_controller_y_inst/_0262_,48.26µm
wave_controller_y_inst/net820,48.26µm
wave_controller_x_inst/net927,48.26µm
net1244,48.26µm
spi_regs_inst/net1392,48.26µm
cal_phase0_offset_y\[4\],48.21µm
spi_regs_inst/mosi_sync\[1\],48.21µm
wave_controller_x_inst/_1383_,48.21µm
wave_controller_y_inst/_0091_,48.21µm
wave_controller_y_inst/net133,48.21µm
wave_controller_x_inst/net723,48.21µm
net1152,48.21µm
wave_controller_y_inst/net1194,48.21µm
wave_controller_y_inst/net1466,48.21µm
wave_controller_y_inst/net1545,48.21µm
spi_regs_inst/_0326_,48.16µm
spi_regs_inst/_0528_,48.16µm
wave_controller_y_inst/_1353_,48.16µm
wave_controller_y_inst/net132,48.16µm
wave_controller_y_inst/net1170,48.16µm
signal_processor_x_inst/net1324,48.16µm
wave_controller_x_inst/_0447_,47.75µm
wave_controller_y_inst/net1476,47.75µm
raw_edge2_x\[14\],47.7µm
spi_regs_inst/_0530_,47.7µm
wave_controller_y_inst/_0971_,47.7µm
spi_regs_inst/_0264_,47.65µm
wave_controller_x_inst/_0307_,47.65µm
wave_controller_y_inst/net56,47.65µm
net1381,47.65µm
wave_controller_x_inst/_1311_,47.6µm
wave_controller_y_inst/_1471_,47.6µm
wave_controller_x_inst/_0608_,47.29µm
wave_controller_x_inst/net677,47.24µm
raw_edge1_y\[1\],47.14µm
raw_edge2_x\[13\],47.14µm
wave_controller_x_inst/_1720_,47.14µm
wave_controller_y_inst/_0563_,47.14µm
spi_regs_inst/net595,47.14µm
net1336,47.14µm
spi_regs_inst/_0589_,47.09µm
wave_controller_x_inst/_1401_,47.04µm
wave_controller_x_inst/phase_acc\[14\],47.04µm
net1352,47.04µm
signal_processor_x_inst/net1412,47.04µm
wave_controller_x_inst/net670,46.68µm
wave_controller_y_inst/net633,46.63µm
wave_controller_y_inst/net1482,46.63µm
wave_controller_x_inst/_0322_,46.58µm
wave_controller_y_inst/_0485_,46.58µm
wave_controller_y_inst/_1302_,46.58µm
wave_controller_y_inst/net781,46.58µm
delay_wave_cycle_x\[1\],46.53µm
net3,46.53µm
spi_regs_inst/_0568_,46.53µm
wave_controller_x_inst/_0712_,46.53µm
wave_controller_y_inst/_0260_,46.53µm
wave_controller_y_inst/_0385_,46.53µm
wave_controller_y_inst/net59,46.53µm
wave_controller_x_inst/net519,46.53µm
wave_controller_y_inst/net797,46.53µm
signal_processor_x_inst/net1315,46.53µm
wave_controller_x_inst/_0652_,46.48µm
wave_controller_y_inst/net164,46.48µm
spi_regs_inst/net547,46.48µm
spi_regs_inst/net592,46.3µm
net1250,46.12µm
signal_processor_y_inst/cycle_count\[0\],46.07µm
wave_controller_x_inst/net1370,46.07µm
wave_controller_y_inst/net664,46.02µm
wave_controller_y_inst/net828,46.02µm
net1243,46.02µm
spi_regs_inst/net1343,46.02µm
spi_regs_inst/net1397,46.02µm
signal_processor_y_inst/net1414,46.02µm
signal_processor_y_inst/_061_,45.97µm
wave_controller_y_inst/_0183_,45.97µm
wave_controller_y_inst/_0863_,45.97µm
spi_regs_inst/net1400,45.97µm
wave_controller_y_inst/net1493,45.97µm
spi_regs_inst/_0454_,45.92µm
wave_controller_x_inst/_1298_,45.92µm
wave_controller_y_inst/net38,45.92µm
wave_controller_x_inst/net147,45.92µm
wave_controller_y_inst/net1129,45.92µm
net1513,45.92µm
wave_controller_y_inst/net1142,45.56µm
wave_controller_x_inst/capture_pending,45.51µm
wave_controller_x_inst/net1257,45.51µm
wave_controller_y_inst/_1052_,45.46µm
spi_regs_inst/net329,45.46µm
wave_controller_y_inst/net643,45.46µm
wave_controller_y_inst/net1186,45.46µm
wave_controller_y_inst/_0249_,45.41µm
wave_controller_y_inst/_0978_,45.41µm
wave_controller_y_inst/net344,45.41µm
wave_controller_x_inst/net526,45.41µm
spi_regs_inst/_0444_,45.36µm
spi_regs_inst/_0663_,44.95µm
wave_controller_x_inst/_1332_,44.9µm
wave_controller_y_inst/_0917_,44.9µm
wave_controller_x_inst/net229,44.9µm
wave_controller_y_inst/net623,44.9µm
wave_controller_x_inst/net1319,44.9µm
wave_controller_y_inst/net1548,44.9µm
spi_regs_inst/_0390_,44.85µm
spi_regs_inst/_0516_,44.85µm
wave_controller_x_inst/_0488_,44.85µm
wave_controller_x_inst/_0885_,44.85µm
wave_controller_x_inst/_1234_,44.85µm
wave_controller_x_inst/net1299,44.85µm
net1441,44.85µm
spi_regs_inst/net1509,44.85µm
wave_controller_x_inst/_0296_,44.8µm
wave_controller_y_inst/net171,44.8µm
spi_regs_inst/net616,44.8µm
wave_controller_x_inst/net909,44.8µm
net1126,44.44µm
wave_controller_x_inst/net1383,44.44µm
signal_processor_x_inst/s270_pipe\[3\],44.39µm
spi_regs_inst/_0632_,44.39µm
wave_controller_x_inst/_0242_,44.39µm
wave_controller_y_inst/net1110,44.39µm
spi_regs_inst/tx_shift\[2\],44.34µm
wave_controller_x_inst/net1282,44.34µm
spi_regs_inst/_0594_,44.29µm
spi_regs_inst/reg_wr_addr\[6\],44.29µm
wave_controller_x_inst/_0650_,44.29µm
wave_controller_x_inst/_0909_,44.29µm
wave_controller_x_inst/_0918_,44.29µm
wave_controller_x_inst/_1272_,44.29µm
wave_controller_y_inst/_1451_,44.29µm
wave_controller_y_inst/phase_acc\[18\],44.29µm
wave_controller_x_inst/net506,44.29µm
wave_controller_x_inst/net893,44.29µm
net1376,44.29µm
wave_controller_y_inst/net1491,44.29µm
wave_controller_y_inst/_1032_,44.24µm
wave_controller_y_inst/net60,44.24µm
raw_edge2_y\[5\],43.88µm
wave_controller_y_inst/_1275_,43.88µm
net1418,43.83µm
cfg_phase90_offset_y\[10\],43.78µm
spi_regs_inst/_0255_,43.78µm
wave_controller_x_inst/_1442_,43.78µm
wave_controller_x_inst/net208,43.78µm
net1467,43.78µm
wave_controller_y_inst/net1470,43.78µm
signal_processor_x_inst/_064_,43.73µm
wave_controller_x_inst/_0260_,43.73µm
spi_regs_inst/net453,43.73µm
spi_regs_inst/net468,43.73µm
net1384,43.73µm
net1494,43.73µm
wave_controller_x_inst/_0708_,43.68µm
wave_controller_x_inst/_0764_,43.68µm
wave_controller_y_inst/_0467_,43.68µm
wave_controller_y_inst/_1705_,43.68µm
wave_controller_y_inst/net482,43.32µm
wave_controller_x_inst/net138,43.27µm
wave_controller_x_inst/net218,43.27µm
spi_regs_inst/_0308_,43.22µm
wave_controller_y_inst/_0964_,43.22µm
spi_regs_inst/net1344,43.22µm
spi_regs_inst/net1456,43.22µm
spi_regs_inst/_0596_,43.17µm
wave_controller_y_inst/_0622_,43.17µm
wave_controller_y_inst/_0818_,43.17µm
spi_regs_inst/net1461,43.17µm
net1229,43.12µm
net1318,43.12µm
spi_regs_inst/net1333,43.12µm
signal_processor_y_inst/net1420,43.12µm
wave_controller_y_inst/net1481,43.12µm
wave_controller_x_inst/_1305_,42.76µm
signal_processor_y_inst/cnt_in\[1\],42.71µm
signal_processor_y_inst/cycle_count\[1\],42.71µm
wave_controller_y_inst/_0624_,42.71µm
spi_regs_inst/net582,42.71µm
spi_regs_inst/net1401,42.71µm
wave_controller_x_inst/net79,42.66µm
net1427,42.66µm
spi_regs_inst/net1526,42.66µm
wave_controller_y_inst/_1492_,42.61µm
wave_controller_y_inst/net193,42.61µm
spi_regs_inst/net462,42.61µm
spi_regs_inst/net600,42.61µm
wave_controller_x_inst/net911,42.61µm
spi_regs_inst/net1107,42.61µm
wave_controller_x_inst/net1285,42.61µm
spi_regs_inst/_0325_,42.56µm
wave_controller_x_inst/_0857_,42.56µm
wave_controller_y_inst/_0843_,42.56µm
wave_controller_y_inst/_1493_,42.56µm
wave_controller_x_inst/net920,42.56µm
spi_regs_inst/net1460,42.2µm
wave_controller_y_inst/_1598_,42.15µm
net1426,42.15µm
raw_edge1_y\[16\],42.1µm
spi_regs_inst/_0703_,42.1µm
wave_controller_y_inst/_1655_,42.1µm
wave_controller_y_inst/net618,42.1µm
wave_controller_x_inst/net948,42.1µm
spi_regs_inst/_0446_,42.05µm
wave_controller_x_inst/net215,42.05µm
spi_regs_inst/net274,42.05µm
spi_regs_inst/net317,42.05µm
spi_regs_inst/net586,42.05µm
wave_controller_x_inst/net683,42.05µm
wave_controller_y_inst/net831,42.05µm
wave_controller_x_inst/net903,42.05µm
net1337,42.05µm
cal_phase270_offset_x\[4\],42µm
wave_controller_x_inst/_1471_,42µm
wave_controller_x_inst/_1703_,42µm
wave_controller_y_inst/_0827_,42µm
wave_controller_y_inst/net63,42µm
signal_processor_x_inst/net1413,42µm
wave_controller_x_inst/_1436_,41.64µm
wave_controller_x_inst/net902,41.64µm
wave_controller_y_inst/net484,41.59µm
signal_processor_y_inst/_068_,41.54µm
wave_controller_x_inst/net685,41.54µm
wave_controller_y_inst/net1173,41.54µm
wave_controller_x_inst/net1368,41.54µm
net1449,41.54µm
cal_phase0_offset_y\[13\],41.49µm
raw_edge3_x\[16\],41.49µm
signal_processor_y_inst/_057_,41.49µm
wave_controller_x_inst/_1504_,41.49µm
spi_regs_inst/net324,41.49µm
wave_controller_y_inst/net750,41.49µm
spi_regs_inst/_0539_,41.44µm
wave_controller_x_inst/_0917_,41.44µm
spi_regs_inst/net545,41.44µm
raw_edge1_x\[2\],41.03µm
spi_regs_inst/net574,40.98µm
wave_controller_x_inst/net714,40.98µm
cfg_f_MEMS_fcw_x\[11\],40.93µm
wave_controller_x_inst/_0607_,40.93µm
wave_controller_y_inst/_0209_,40.93µm
wave_controller_y_inst/_0636_,40.93µm
wave_controller_y_inst/_1187_,40.93µm
net1436,40.93µm
spi_regs_inst/_0585_,40.88µm
wave_controller_y_inst/_0906_,40.88µm
spi_regs_inst/net598,40.88µm
wave_controller_y_inst/_1295_,40.47µm
spi_regs_inst/net614,40.47µm
wave_controller_y_inst/_1441_,40.42µm
wave_controller_y_inst/net619,40.42µm
wave_controller_x_inst/net1273,40.42µm
net1332,40.42µm
spi_regs_inst/_0276_,40.37µm
spi_regs_inst/rx_shift\[4\],40.37µm
wave_controller_x_inst/_0829_,40.37µm
wave_controller_y_inst/_0503_,40.37µm
wave_controller_y_inst/_0918_,40.37µm
wave_controller_y_inst/_0966_,40.37µm
wave_controller_y_inst/_1511_,40.37µm
wave_controller_x_inst/net363,40.37µm
spi_regs_inst/net463,40.37µm
wave_controller_x_inst/net701,40.37µm
wave_controller_y_inst/net790,40.37µm
wave_controller_x_inst/net953,40.37µm
wave_controller_x_inst/_0423_,40.32µm
wave_controller_y_inst/_0272_,40.32µm
wave_controller_y_inst/_0410_,40.32µm
wave_controller_y_inst/_0505_,40.32µm
wave_controller_y_inst/net159,40.32µm
signal_processor_x_inst/_080_,39.91µm
wave_controller_x_inst/_0132_,39.86µm
wave_controller_x_inst/_1222_,39.86µm
wave_controller_x_inst/_1443_,39.86µm
wave_controller_y_inst/_0242_,39.86µm
wave_controller_x_inst/net1279,39.86µm
cal_phase0_offset_x\[10\],39.81µm
wave_controller_x_inst/_0809_,39.81µm
wave_controller_y_inst/_0764_,39.81µm
wave_controller_y_inst/_1726_,39.81µm
wave_controller_x_inst/net291,39.81µm
wave_controller_y_inst/net638,39.81µm
spi_regs_inst/_0259_,39.76µm
spi_regs_inst/_0369_,39.76µm
spi_regs_inst/_0486_,39.76µm
spi_regs_inst/_0509_,39.76µm
wave_controller_x_inst/_0644_,39.76µm
wave_controller_y_inst/_1255_,39.76µm
wave_controller_y_inst/_1354_,39.76µm
wave_controller_x_inst/net87,39.76µm
spi_regs_inst/_0570_,39.4µm
wave_controller_y_inst/net634,39.4µm
wave_controller_y_inst/net821,39.35µm
spi_regs_inst/net1342,39.35µm
spi_regs_inst/net1529,39.35µm
wave_controller_y_inst/net753,39.3µm
wave_controller_y_inst/net1485,39.3µm
wave_controller_x_inst/_0259_,39.25µm
wave_controller_x_inst/_1440_,39.25µm
wave_controller_y_inst/net348,39.25µm
net1314,39.25µm
signal_processor_x_inst/net1328,39.25µm
wave_controller_x_inst/net1362,39.25µm
spi_regs_inst/_0391_,39.2µm
wave_controller_y_inst/_0136_,39.2µm
wave_controller_y_inst/_1183_,39.2µm
net1424,38.84µm
wave_controller_x_inst/_0618_,38.79µm
wave_controller_y_inst/_1293_,38.74µm
wave_controller_y_inst/_1704_,38.74µm
wave_controller_y_inst/net644,38.74µm
signal_processor_y_inst/net1434,38.74µm
net1519,38.74µm
wave_controller_x_inst/_1300_,38.69µm
wave_controller_x_inst/_1451_,38.69µm
wave_controller_y_inst/_0766_,38.69µm
wave_controller_x_inst/net910,38.69µm
net1386,38.69µm
spi_regs_inst/net1423,38.69µm
wave_controller_y_inst/net1558,38.69µm
spi_regs_inst/_0274_,38.64µm
wave_controller_y_inst/_0901_,38.64µm
wave_controller_y_inst/_1663_,38.64µm
wave_controller_y_inst/net649,38.64µm
wave_controller_x_inst/net1286,38.64µm
spi_regs_inst/net1341,38.64µm
net1428,38.64µm
spi_regs_inst/net1508,38.64µm
wave_controller_x_inst/net155,38.46µm
wave_controller_y_inst/net765,38.28µm
wave_controller_x_inst/_0231_,38.23µm
wave_controller_x_inst/_1320_,38.23µm
wave_controller_y_inst/net752,38.23µm
signal_processor_x_inst/_076_,38.18µm
wave_controller_x_inst/_0680_,38.18µm
wave_controller_x_inst/net370,38.18µm
wave_controller_x_inst/net925,38.18µm
cfg_f_MEMS_fcw_x\[13\],38.13µm
spi_regs_inst/_0384_,38.13µm
spi_regs_inst/_0245_,38.08µm
spi_regs_inst/_0578_,38.08µm
wave_controller_x_inst/_1044_,38.08µm
wave_controller_x_inst/_1046_,38.08µm
wave_controller_x_inst/net947,37.72µm
wave_controller_x_inst/_1328_,37.67µm
wave_controller_x_inst/net1278,37.67µm
wave_controller_x_inst/_1307_,37.62µm
wave_controller_y_inst/_1272_,37.62µm
wave_controller_x_inst/net115,37.62µm
wave_controller_y_inst/net1166,37.62µm
net1442,37.62µm
signal_processor_x_inst/cnt_in\[1\],37.57µm
wave_controller_x_inst/_0610_,37.57µm
wave_controller_x_inst/_0704_,37.57µm
wave_controller_x_inst/_1267_,37.57µm
wave_controller_y_inst/_0593_,37.57µm
wave_controller_y_inst/_0727_,37.57µm
wave_controller_y_inst/_1265_,37.57µm
wave_controller_y_inst/net153,37.57µm
spi_regs_inst/net584,37.57µm
spi_regs_inst/net1398,37.57µm
cal_phase90_offset_x\[2\],37.52µm
spi_regs_inst/_0281_,37.52µm
spi_regs_inst/_0532_,37.52µm
wave_controller_x_inst/_1541_,37.52µm
wave_controller_x_inst/net899,37.52µm
wave_controller_x_inst/_0420_,37.16µm
net1335,37.11µm
wave_controller_y_inst/net1473,37.11µm
wave_controller_x_inst/_0456_,37.06µm
wave_controller_y_inst/net175,37.06µm
signal_processor_y_inst/net749,37.06µm
wave_controller_y_inst/net1195,37.06µm
wave_controller_x_inst/_0384_,37.01µm
wave_controller_x_inst/_0841_,37.01µm
wave_controller_y_inst/_0389_,37.01µm
wave_controller_y_inst/_1122_,37.01µm
net733,37.01µm
wave_controller_x_inst/net921,37.01µm
net1255,37.01µm
signal_processor_y_inst/_054_,36.96µm
spi_regs_inst/_0287_,36.96µm
spi_regs_inst/_0725_,36.96µm
wave_controller_x_inst/_0570_,36.96µm
wave_controller_x_inst/_1726_,36.96µm
wave_controller_y_inst/_1608_,36.96µm
wave_controller_x_inst/net223,36.96µm
net1425,36.96µm
wave_controller_y_inst/_1278_,36.7µm
wave_controller_x_inst/net137,36.55µm
