Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_279_352,VDD,Metal1,215.7550,1106.2540,3.300000
FILLER_279_346,VDD,Metal1,195.2600,1105.8725,3.300000
FILLER_279_282,VDD,Metal1,176.5550,1106.2540,3.300000
FILLER_279_276,VDD,Metal1,156.0600,1105.8725,3.300000
FILLER_279_212,VDD,Metal1,137.3550,1106.2540,3.300000
FILLER_279_206,VDD,Metal1,116.8600,1105.8725,3.300000
FILLER_279_142,VDD,Metal1,98.1550,1106.2540,3.300000
FILLER_279_136,VDD,Metal1,77.6600,1105.8725,3.300000
FILLER_279_72,VDD,Metal1,58.9550,1106.2540,3.300000
FILLER_279_66,VDD,Metal1,38.4600,1105.8725,3.300000
FILLER_279_2,VDD,Metal1,19.7550,1106.2540,3.300000
FILLER_278_903,VDD,Metal1,505.9600,1105.4400,3.300000
FILLER_278_901,VDD,Metal1,505.1200,1105.4400,3.300000
FILLER_278_893,VDD,Metal1,502.8265,1104.8630,3.300000
FILLER_278_877,VDD,Metal1,496.2080,1104.7480,3.300000
FILLER_278_871,VDD,Metal1,489.2600,1105.0075,3.300000
FILLER_278_807,VDD,Metal1,470.5550,1104.6255,3.300000
FILLER_278_801,VDD,Metal1,450.0600,1105.0075,3.300000
FILLER_278_737,VDD,Metal1,431.3550,1104.6255,3.300000
FILLER_278_731,VDD,Metal1,410.8600,1105.0075,3.300000
FILLER_278_667,VDD,Metal1,392.1550,1104.6255,3.300000
FILLER_278_661,VDD,Metal1,371.6600,1105.0075,3.300000
FILLER_278_597,VDD,Metal1,352.9550,1104.6255,3.300000
FILLER_278_591,VDD,Metal1,332.4600,1105.0075,3.300000
FILLER_278_527,VDD,Metal1,313.7550,1104.6255,3.300000
FILLER_278_521,VDD,Metal1,293.2600,1105.0075,3.300000
FILLER_278_457,VDD,Metal1,274.5550,1104.6255,3.300000
FILLER_278_451,VDD,Metal1,254.0600,1105.0075,3.300000
FILLER_278_387,VDD,Metal1,235.3550,1104.6255,3.300000
FILLER_278_381,VDD,Metal1,214.8600,1105.0075,3.300000
FILLER_278_317,VDD,Metal1,196.1550,1104.6255,3.300000
FILLER_278_311,VDD,Metal1,175.6600,1105.0075,3.300000
FILLER_278_247,VDD,Metal1,156.9550,1104.6255,3.300000
FILLER_278_241,VDD,Metal1,136.4600,1105.0075,3.300000
FILLER_278_177,VDD,Metal1,117.7550,1104.6255,3.300000
FILLER_278_171,VDD,Metal1,97.2600,1105.0075,3.300000
FILLER_278_107,VDD,Metal1,78.5550,1104.6255,3.300000
FILLER_278_101,VDD,Metal1,58.0600,1105.0075,3.300000
FILLER_278_37,VDD,Metal1,39.3550,1104.6255,3.300000
FILLER_278_34,VDD,Metal1,19.3200,1105.4400,3.300000
FILLER_278_2,VDD,Metal1,10.7555,1104.6710,3.300000
FILLER_277_902,VDD,Metal1,505.6800,1097.6000,3.300000
FILLER_277_898,VDD,Metal1,504.3800,1098.0325,3.300000
FILLER_277_890,VDD,Metal1,501.1465,1098.1765,3.300000
FILLER_277_874,VDD,Metal1,494.5280,1098.2920,3.300000
FILLER_277_842,VDD,Metal1,481.1555,1098.3685,3.300000
FILLER_277_836,VDD,Metal1,469.6600,1098.0325,3.300000
FILLER_277_772,VDD,Metal1,450.9550,1098.4140,3.300000
FILLER_277_766,VDD,Metal1,430.4600,1098.0325,3.300000
FILLER_277_702,VDD,Metal1,411.7550,1098.4140,3.300000
FILLER_277_696,VDD,Metal1,391.2600,1098.0325,3.300000
FILLER_277_632,VDD,Metal1,372.5550,1098.4140,3.300000
FILLER_277_626,VDD,Metal1,352.0600,1098.0325,3.300000
FILLER_277_562,VDD,Metal1,333.3550,1098.4140,3.300000
FILLER_277_556,VDD,Metal1,312.8600,1098.0325,3.300000
FILLER_277_492,VDD,Metal1,294.1550,1098.4140,3.300000
FILLER_277_486,VDD,Metal1,273.6600,1098.0325,3.300000
FILLER_277_422,VDD,Metal1,254.9550,1098.4140,3.300000
FILLER_277_416,VDD,Metal1,234.4600,1098.0325,3.300000
FILLER_277_352,VDD,Metal1,215.7550,1098.4140,3.300000
FILLER_277_346,VDD,Metal1,195.2600,1098.0325,3.300000
