Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_229_365,VDD,Metal1,211.6800,913.3600,3.299998
FILLER_229_359,VDD,Metal1,208.3200,913.3600,3.299998
FILLER_229_353,VDD,Metal1,204.9600,913.3600,3.299998
FILLER_229_347,VDD,Metal1,201.6000,913.3600,3.299998
FILLER_229_342,VDD,Metal1,198.5200,913.3600,3.299998
FILLER_229_339,VDD,Metal1,196.8400,913.3600,3.299998
FILLER_229_333,VDD,Metal1,193.7600,913.3600,3.299998
FILLER_229_327,VDD,Metal1,190.4000,913.3600,3.299998
FILLER_229_319,VDD,Metal1,188.1065,913.9365,3.299998
FILLER_229_314,VDD,Metal1,182.8400,913.3600,3.299998
FILLER_229_312,VDD,Metal1,182.0000,913.3600,3.299998
FILLER_229_308,VDD,Metal1,180.7000,913.7925,3.299998
FILLER_229_305,VDD,Metal1,177.8000,913.3600,3.299998
FILLER_229_303,VDD,Metal1,176.9600,913.3600,3.299998
FILLER_229_295,VDD,Metal1,174.6665,913.9365,3.299998
FILLER_229_289,VDD,Metal1,169.1200,913.3600,3.299998
FILLER_229_283,VDD,Metal1,165.7600,913.3600,3.299998
FILLER_229_278,VDD,Metal1,162.6800,913.3600,3.299998
FILLER_229_274,VDD,Metal1,161.6600,913.7925,3.299998
FILLER_229_271,VDD,Metal1,158.7600,913.3600,3.299998
FILLER_229_265,VDD,Metal1,155.6800,913.3600,3.299998
FILLER_229_259,VDD,Metal1,152.3200,913.3600,3.299998
FILLER_229_254,VDD,Metal1,149.2400,913.3600,3.299998
FILLER_229_252,VDD,Metal1,148.4000,913.3600,3.299998
FILLER_229_248,VDD,Metal1,147.1000,913.7925,3.299998
FILLER_229_240,VDD,Metal1,143.8665,913.9365,3.299998
FILLER_229_237,VDD,Metal1,139.7200,913.3600,3.299998
FILLER_229_231,VDD,Metal1,136.6400,913.3600,3.299998
FILLER_229_225,VDD,Metal1,133.2800,913.3600,3.299998
FILLER_229_219,VDD,Metal1,129.9200,913.3600,3.299998
FILLER_229_213,VDD,Metal1,126.5600,913.3600,3.299998
FILLER_229_208,VDD,Metal1,123.4800,913.3600,3.299998
FILLER_229_206,VDD,Metal1,122.6400,913.3600,3.299998
FILLER_229_203,VDD,Metal1,120.6800,913.3600,3.299998
FILLER_229_197,VDD,Metal1,117.6000,913.3600,3.299998
FILLER_229_189,VDD,Metal1,115.3065,913.9365,3.299998
FILLER_229_184,VDD,Metal1,110.0400,913.3600,3.299998
FILLER_229_180,VDD,Metal1,109.0200,913.7925,3.299998
FILLER_229_172,VDD,Metal1,105.7865,913.9365,3.299998
FILLER_229_138,VDD,Metal1,93.6355,914.1285,3.299998
FILLER_229_104,VDD,Metal1,74.5955,914.1285,3.299998
FILLER_229_70,VDD,Metal1,55.5555,914.1285,3.299999
FILLER_229_36,VDD,Metal1,36.5155,914.1285,3.299999
FILLER_229_2,VDD,Metal1,17.4755,914.1285,3.299999
FILLER_228_1609,VDD,Metal1,908.3200,913.3600,3.299997
FILLER_228_1577,VDD,Metal1,899.4755,912.5910,3.299997
FILLER_228_1571,VDD,Metal1,887.9800,912.9275,3.299997
FILLER_228_1507,VDD,Metal1,869.2750,912.5455,3.299997
FILLER_228_1501,VDD,Metal1,848.7800,912.9275,3.299997
FILLER_228_1437,VDD,Metal1,830.0750,912.5455,3.299997
FILLER_228_1431,VDD,Metal1,809.5800,912.9275,3.299997
FILLER_228_1367,VDD,Metal1,790.8750,912.5455,3.299997
FILLER_228_1361,VDD,Metal1,770.3800,912.9275,3.299997
FILLER_228_1297,VDD,Metal1,751.6750,912.5455,3.299997
FILLER_228_1291,VDD,Metal1,731.1800,912.9275,3.299997
FILLER_228_1227,VDD,Metal1,712.4750,912.5455,3.299997
FILLER_228_1221,VDD,Metal1,691.9800,912.9275,3.299997
FILLER_228_1157,VDD,Metal1,673.2750,912.5455,3.299996
FILLER_228_1151,VDD,Metal1,652.7800,912.9275,3.299996
FILLER_228_1087,VDD,Metal1,634.0750,912.5455,3.299996
FILLER_228_1081,VDD,Metal1,613.5800,912.9275,3.299996
FILLER_228_1017,VDD,Metal1,594.8750,912.5455,3.299996
FILLER_228_1011,VDD,Metal1,574.3800,912.9275,3.299996
FILLER_228_947,VDD,Metal1,555.6750,912.5455,3.299996
FILLER_228_941,VDD,Metal1,535.1800,912.9275,3.299996
FILLER_228_877,VDD,Metal1,516.4750,912.5455,3.299996
FILLER_228_867,VDD,Metal1,494.9865,912.7830,3.299996
FILLER_228_831,VDD,Metal1,472.6400,913.3600,3.299996
FILLER_228_807,VDD,Metal1,461.3865,912.7830,3.299996
FILLER_228_801,VDD,Metal1,456.7800,912.9275,3.299996
FILLER_228_737,VDD,Metal1,438.0750,912.5455,3.299996
FILLER_228_731,VDD,Metal1,417.5800,912.9275,3.299996
FILLER_228_667,VDD,Metal1,398.8750,912.5455,3.299996
FILLER_228_661,VDD,Metal1,378.3800,912.9275,3.299996
FILLER_228_597,VDD,Metal1,359.6750,912.5455,3.299996
FILLER_228_591,VDD,Metal1,339.1800,912.9275,3.299996
FILLER_228_527,VDD,Metal1,320.4750,912.5455,3.299996
FILLER_228_517,VDD,Metal1,298.9865,912.7830,3.299996
FILLER_228_485,VDD,Metal1,287.9555,912.5910,3.299996
FILLER_228_479,VDD,Metal1,275.5200,913.3600,3.299996
FILLER_228_473,VDD,Metal1,272.1600,913.3600,3.299996
FILLER_228_467,VDD,Metal1,268.8000,913.3600,3.299996
FILLER_228_461,VDD,Metal1,265.4400,913.3600,3.299996
FILLER_228_457,VDD,Metal1,264.1400,912.9275,3.299996
FILLER_228_439,VDD,Metal1,257.6480,912.6680,3.299996
FILLER_228_433,VDD,Metal1,249.7600,913.3600,3.299996
FILLER_228_425,VDD,Metal1,247.4665,912.7830,3.299996
FILLER_228_419,VDD,Metal1,241.9200,913.3600,3.299996
FILLER_228_413,VDD,Metal1,238.5600,913.3600,3.299996
FILLER_228_407,VDD,Metal1,235.2000,913.3600,3.299996
FILLER_228_402,VDD,Metal1,232.1200,913.3600,3.299996
FILLER_228_400,VDD,Metal1,231.2800,913.3600,3.299996
FILLER_228_396,VDD,Metal1,229.9800,912.9275,3.299996
FILLER_228_387,VDD,Metal1,223.7200,913.3600,3.299996
FILLER_228_384,VDD,Metal1,222.0400,913.3600,3.299996
FILLER_228_382,VDD,Metal1,221.2000,913.3600,3.299996
FILLER_228_367,VDD,Metal1,212.8000,913.3600,3.299998
FILLER_228_361,VDD,Metal1,209.4400,913.3600,3.299998
FILLER_228_355,VDD,Metal1,206.0800,913.3600,3.299998
FILLER_228_349,VDD,Metal1,202.7200,913.3600,3.299998
FILLER_228_317,VDD,Metal1,193.8755,912.5910,3.299998
FILLER_228_307,VDD,Metal1,181.3865,912.7830,3.299998
FILLER_228_291,VDD,Metal1,174.7680,912.6680,3.299998
FILLER_228_285,VDD,Metal1,166.8800,913.3600,3.299998
FILLER_228_279,VDD,Metal1,163.5200,913.3600,3.299998
FILLER_228_273,VDD,Metal1,160.1600,913.3600,3.299998
FILLER_228_267,VDD,Metal1,156.8000,913.3600,3.299998
FILLER_228_247,VDD,Metal1,150.1280,912.6680,3.299998
FILLER_228_243,VDD,Metal1,143.3600,913.3600,3.299998
FILLER_228_239,VDD,Metal1,142.0600,912.9275,3.299998
FILLER_228_223,VDD,Metal1,136.6880,912.6680,3.299998
FILLER_228_217,VDD,Metal1,128.8000,913.3600,3.299998
FILLER_228_211,VDD,Metal1,125.4400,913.3600,3.299998
FILLER_228_205,VDD,Metal1,122.0800,913.3600,3.299998
FILLER_228_201,VDD,Metal1,120.7800,912.9275,3.299998
FILLER_228_193,VDD,Metal1,117.5465,912.7830,3.299998
FILLER_228_177,VDD,Metal1,110.9280,912.6680,3.299998
FILLER_228_171,VDD,Metal1,103.9800,912.9275,3.299998
FILLER_228_107,VDD,Metal1,85.2750,912.5455,3.299998
FILLER_228_101,VDD,Metal1,64.7800,912.9275,3.299998
FILLER_228_37,VDD,Metal1,46.0750,912.5455,3.299999
FILLER_228_34,VDD,Metal1,26.0400,913.3600,3.299999
FILLER_228_2,VDD,Metal1,17.4755,912.5910,3.299999
FILLER_227_1608,VDD,Metal1,907.4800,905.5200,3.299993
FILLER_227_1606,VDD,Metal1,906.6400,905.5200,3.299993
FILLER_227_1542,VDD,Metal1,888.8750,906.3340,3.299993
FILLER_227_1536,VDD,Metal1,868.3800,905.9525,3.299993
FILLER_227_1472,VDD,Metal1,849.6750,906.3340,3.299993
FILLER_227_1466,VDD,Metal1,829.1800,905.9525,3.299993
FILLER_227_1402,VDD,Metal1,810.4750,906.3340,3.299993
FILLER_227_1396,VDD,Metal1,789.9800,905.9525,3.299993
FILLER_227_1332,VDD,Metal1,771.2750,906.3340,3.299993
FILLER_227_1326,VDD,Metal1,750.7800,905.9525,3.299993
FILLER_227_1262,VDD,Metal1,732.0750,906.3340,3.299993
FILLER_227_1256,VDD,Metal1,711.5800,905.9525,3.299993
FILLER_227_1192,VDD,Metal1,692.8750,906.3340,3.299993
FILLER_227_1186,VDD,Metal1,672.3800,905.9525,3.299993
FILLER_227_1122,VDD,Metal1,653.6750,906.3340,3.299993
FILLER_227_1116,VDD,Metal1,633.1800,905.9525,3.299993
FILLER_227_1052,VDD,Metal1,614.4750,906.3340,3.299993
FILLER_227_1046,VDD,Metal1,593.9800,905.9525,3.299993
FILLER_227_982,VDD,Metal1,575.2750,906.3340,3.299993
FILLER_227_979,VDD,Metal1,555.2400,905.5200,3.299993
FILLER_227_977,VDD,Metal1,554.4000,905.5200,3.299993
FILLER_227_961,VDD,Metal1,549.9680,906.2120,3.299993
FILLER_227_929,VDD,Metal1,536.5955,906.2885,3.299993
FILLER_227_912,VDD,Metal1,517.7200,905.5200,3.299992
FILLER_227_909,VDD,Metal1,516.0400,905.5200,3.299992
FILLER_227_873,VDD,Metal1,496.1600,905.5200,3.299992
FILLER_227_867,VDD,Metal1,492.8000,905.5200,3.299992
FILLER_227_859,VDD,Metal1,490.5065,906.0965,3.299992
FILLER_227_842,VDD,Metal1,478.5200,905.5200,3.299992
FILLER_227_839,VDD,Metal1,476.8400,905.5200,3.299992
FILLER_227_802,VDD,Metal1,456.1200,905.5200,3.299992
FILLER_227_800,VDD,Metal1,455.2800,905.5200,3.299992
FILLER_227_796,VDD,Metal1,453.9800,905.9525,3.299992
FILLER_227_788,VDD,Metal1,450.7465,906.0965,3.299992
FILLER_227_772,VDD,Metal1,444.1280,906.2120,3.299992
FILLER_227_768,VDD,Metal1,437.3600,905.5200,3.299992
FILLER_227_760,VDD,Metal1,435.0665,906.0965,3.299992
FILLER_227_728,VDD,Metal1,424.0355,906.2885,3.299992
FILLER_227_718,VDD,Metal1,409.3600,905.5200,3.299992
FILLER_227_702,VDD,Metal1,404.9280,906.2120,3.299992
FILLER_227_696,VDD,Metal1,397.9800,905.9525,3.299992
FILLER_227_632,VDD,Metal1,379.2750,906.3340,3.299992
FILLER_227_626,VDD,Metal1,358.7800,905.9525,3.299992
FILLER_227_562,VDD,Metal1,340.0750,906.3340,3.299992
FILLER_227_556,VDD,Metal1,319.5800,905.9525,3.299992
FILLER_227_492,VDD,Metal1,300.8750,906.3340,3.299992
FILLER_227_486,VDD,Metal1,280.3800,905.9525,3.299992
FILLER_227_422,VDD,Metal1,261.6750,906.3340,3.299992
FILLER_227_419,VDD,Metal1,241.6400,905.5200,3.299992
FILLER_227_417,VDD,Metal1,240.8000,905.5200,3.299992
FILLER_227_411,VDD,Metal1,237.4400,905.5200,3.299992
FILLER_227_405,VDD,Metal1,234.0800,905.5200,3.299992
FILLER_227_399,VDD,Metal1,230.7200,905.5200,3.299992
FILLER_227_395,VDD,Metal1,229.4200,905.9525,3.299992
FILLER_227_385,VDD,Metal1,222.8800,905.5200,3.299992
FILLER_227_352,VDD,Metal1,205.3400,905.9525,3.299992
FILLER_227_346,VDD,Metal1,201.9800,905.9525,3.299992
FILLER_227_282,VDD,Metal1,183.2750,906.3340,3.299992
FILLER_227_279,VDD,Metal1,163.2400,905.5200,3.299992
FILLER_227_273,VDD,Metal1,160.1600,905.5200,3.299992
FILLER_227_268,VDD,Metal1,157.0800,905.5200,3.299992
FILLER_227_260,VDD,Metal1,155.0665,906.0965,3.299992
FILLER_227_244,VDD,Metal1,148.4480,906.2120,3.299992
FILLER_227_212,VDD,Metal1,135.0755,906.2885,3.299993
FILLER_227_206,VDD,Metal1,123.5800,905.9525,3.299993
FILLER_227_142,VDD,Metal1,104.8750,906.3340,3.299993
FILLER_227_136,VDD,Metal1,84.3800,905.9525,3.299993
FILLER_227_72,VDD,Metal1,65.6750,906.3340,3.299993
FILLER_227_66,VDD,Metal1,45.1800,905.9525,3.299993
FILLER_227_2,VDD,Metal1,26.4750,906.3340,3.299993
FILLER_226_1609,VDD,Metal1,908.3200,905.5200,3.299993
FILLER_226_1577,VDD,Metal1,899.4755,904.7510,3.299993
FILLER_226_1571,VDD,Metal1,887.9800,905.0875,3.299993
FILLER_226_1507,VDD,Metal1,869.2750,904.7055,3.299993
FILLER_226_1501,VDD,Metal1,848.7800,905.0875,3.299993
FILLER_226_1437,VDD,Metal1,830.0750,904.7055,3.299993
FILLER_226_1431,VDD,Metal1,809.5800,905.0875,3.299993
FILLER_226_1367,VDD,Metal1,790.8750,904.7055,3.299993
FILLER_226_1361,VDD,Metal1,770.3800,905.0875,3.299993
FILLER_226_1297,VDD,Metal1,751.6750,904.7055,3.299993
FILLER_226_1291,VDD,Metal1,731.1800,905.0875,3.299993
FILLER_226_1227,VDD,Metal1,712.4750,904.7055,3.299993
FILLER_226_1221,VDD,Metal1,691.9800,905.0875,3.299993
FILLER_226_1157,VDD,Metal1,673.2750,904.7055,3.299993
FILLER_226_1151,VDD,Metal1,652.7800,905.0875,3.299993
FILLER_226_1087,VDD,Metal1,634.0750,904.7055,3.299993
FILLER_226_1081,VDD,Metal1,613.5800,905.0875,3.299993
FILLER_226_1017,VDD,Metal1,594.8750,904.7055,3.299993
FILLER_226_1011,VDD,Metal1,574.3800,905.0875,3.299993
FILLER_226_947,VDD,Metal1,555.6750,904.7055,3.299993
FILLER_226_944,VDD,Metal1,535.6400,905.5200,3.299993
FILLER_226_928,VDD,Metal1,531.4880,904.8280,3.299993
FILLER_226_918,VDD,Metal1,522.3000,905.0875,3.299992
FILLER_226_896,VDD,Metal1,513.5680,904.8280,3.299992
FILLER_226_888,VDD,Metal1,504.5600,905.5200,3.299992
FILLER_226_879,VDD,Metal1,499.2400,905.5200,3.299992
FILLER_226_877,VDD,Metal1,498.4000,905.5200,3.299992
FILLER_226_871,VDD,Metal1,495.9800,905.0875,3.299992
FILLER_226_831,VDD,Metal1,473.5800,905.0875,3.299992
FILLER_226_823,VDD,Metal1,470.3465,904.9430,3.299992
FILLER_226_807,VDD,Metal1,463.7280,904.8280,3.299992
FILLER_226_801,VDD,Metal1,456.7800,905.0875,3.299992
FILLER_226_737,VDD,Metal1,438.0750,904.7055,3.299992
FILLER_226_727,VDD,Metal1,416.5865,904.9430,3.299992
FILLER_226_691,VDD,Metal1,394.2400,905.5200,3.299992
FILLER_226_683,VDD,Metal1,391.9465,904.9430,3.299992
FILLER_226_667,VDD,Metal1,385.3280,904.8280,3.299992
FILLER_226_661,VDD,Metal1,378.3800,905.0875,3.299992
FILLER_226_597,VDD,Metal1,359.6750,904.7055,3.299992
FILLER_226_591,VDD,Metal1,339.1800,905.0875,3.299992
FILLER_226_527,VDD,Metal1,320.4750,904.7055,3.299992
FILLER_226_521,VDD,Metal1,299.9800,905.0875,3.299992
FILLER_226_457,VDD,Metal1,281.2750,904.7055,3.299992
FILLER_226_453,VDD,Metal1,260.9600,905.5200,3.299992
FILLER_226_449,VDD,Metal1,259.6600,905.0875,3.299992
FILLER_226_441,VDD,Metal1,256.4265,904.9430,3.299992
FILLER_226_409,VDD,Metal1,245.3955,904.7510,3.299992
FILLER_226_403,VDD,Metal1,232.9600,905.5200,3.299992
FILLER_226_395,VDD,Metal1,229.4200,905.0875,3.299992
FILLER_226_387,VDD,Metal1,223.7200,905.5200,3.299992
FILLER_226_384,VDD,Metal1,222.0400,905.5200,3.299992
FILLER_226_353,VDD,Metal1,204.9600,905.5200,3.299992
FILLER_226_349,VDD,Metal1,203.6600,905.0875,3.299992
FILLER_226_317,VDD,Metal1,193.8755,904.7510,3.299992
FILLER_226_311,VDD,Metal1,182.3800,905.0875,3.299992
FILLER_226_247,VDD,Metal1,163.6750,904.7055,3.299992
FILLER_226_241,VDD,Metal1,143.1800,905.0875,3.299993
FILLER_226_177,VDD,Metal1,124.4750,904.7055,3.299993
FILLER_226_171,VDD,Metal1,103.9800,905.0875,3.299993
FILLER_226_107,VDD,Metal1,85.2750,904.7055,3.299993
FILLER_226_101,VDD,Metal1,64.7800,905.0875,3.299993
FILLER_226_37,VDD,Metal1,46.0750,904.7055,3.299993
FILLER_226_34,VDD,Metal1,26.0400,905.5200,3.299993
FILLER_226_2,VDD,Metal1,17.4755,904.7510,3.299993
FILLER_225_1608,VDD,Metal1,907.4800,897.6800,3.299993
FILLER_225_1606,VDD,Metal1,906.6400,897.6800,3.299993
FILLER_225_1542,VDD,Metal1,888.8750,898.4940,3.299993
FILLER_225_1536,VDD,Metal1,868.3800,898.1125,3.299993
