net,length_um
_04728_,163.52µm
_00645_,163.26µm
clknet_leaf_43_clk_PAD2CORE,163.16µm
_00856_,163.11µm
_02140_,163.11µm
i_chip_core.raw_edge1_y\[8\],163.11µm
i_chip_core.raw_edge1_x\[5\],163.06µm
i_chip_core.spi_regs_inst.spi_addr\[2\],163.06µm
net171,163.06µm
i_chip_core.raw_edge1_x\[11\],162.7µm
clknet_leaf_63_clk_PAD2CORE,162.6µm
_03123_,162.45µm
i_chip_core.cfg_phase270_offset_y\[20\],162.45µm
net413,162.14µm
clknet_leaf_32_clk_PAD2CORE,162.14µm
_02288_,162.09µm
_02903_,162.04µm
net146,161.94µm
_02322_,161.58µm
_02285_,161.43µm
_02879_,161.38µm
net194,161.33µm
clknet_leaf_37_clk_PAD2CORE,160.41µm
net181,160.31µm
_01293_,160.16µm
_03081_,159.96µm
clknet_leaf_40_clk_PAD2CORE,159.8µm
_03025_,159.7µm
net328,159.34µm
net624,159.19µm
net288,159.09µm
clknet_leaf_54_clk_PAD2CORE,158.88µm
bidir_CORE2PAD\[14\],158.63µm
i_chip_core.cfg_phase270_offset_x\[3\],158.53µm
_00857_,157.46µm
net291,157.46µm
i_chip_core.signal_processor_y_inst.votes_out_phase\[2\],157.36µm
net770,157µm
clknet_leaf_16_clk_PAD2CORE,156.95µm
_03891_,156.9µm
net189,156.85µm
net666,156.85µm
net607,156.44µm
clknet_leaf_70_clk_PAD2CORE,156.24µm
i_chip_core.wave_controller_y_inst.phase_acc\[5\],155.73µm
_00606_,155.37µm
clknet_leaf_24_clk_PAD2CORE,155.37µm
net767,155.32µm
_02910_,155.17µm
net695,155.17µm
net329,155.01µm
clknet_leaf_33_clk_PAD2CORE,154.81µm
net215,154.71µm
net231,154.71µm
net689,154.71µm
net377,154.35µm
net662,154.1µm
clknet_leaf_65_clk_PAD2CORE,154.05µm
i_chip_core.wave_controller_x_inst.phase_acc\[11\],153.64µm
_01373_,153.59µm
i_chip_core.signal_processor_x_inst.votes_in_phase\[3\],153.54µm
net272,153.49µm
i_chip_core.raw_edge3_x\[19\],153.03µm
net188,153.03µm
clknet_leaf_4_clk_PAD2CORE,152.57µm
i_chip_core.wave_controller_y_inst.capture_pending,152.42µm
clknet_leaf_21_clk_PAD2CORE,152.42µm
_02738_,151.76µm
_01213_,151.35µm
net182,151.25µm
_01433_,150.74µm
_02355_,150.69µm
net614,150.69µm
net195,150.28µm
net304,150.23µm
net375,150.18µm
net710,150.18µm
bidir_CORE2PAD\[16\],150.13µm
_00775_,149.72µm
_02345_,149.63µm
net186,149.62µm
_03031_,149.52µm
bidir_CORE2PAD\[17\],149.16µm
net638,149.11µm
_00640_,149.06µm
net158,149.06µm
_02784_,149.01µm
i_chip_core.signal_processor_x_inst.votes_out_phase\[3\],149.01µm
_02990_,148.96µm
clknet_leaf_11_clk_PAD2CORE,148.6µm
i_chip_core.raw_edge3_y\[13\],148.55µm
net235,148.55µm
i_chip_core.cfg_f_MEMS_fcw_x\[11\],148.45µm
net325,148.45µm
_02790_,148.4µm
_03262_,148.4µm
net351,148.39µm
net529,148.09µm
_03088_,147.94µm
net75,147.89µm
net270,147.84µm
clknet_leaf_57_clk_PAD2CORE,147.63µm
net281,147.38µm
_02335_,146.92µm
net132,146.87µm
net681,146.87µm
net419,146.82µm
net147,146.77µm
clknet_leaf_61_clk_PAD2CORE,146.41µm
clknet_leaf_66_clk_PAD2CORE,146.41µm
_03386_,146.31µm
net230,146.31µm
_03156_,146.26µm
net153,145.65µm
_00776_,145.6µm
i_chip_core.cfg_phase270_offset_x\[11\],145.09µm
_02292_,144.63µm
net345,144.63µm
_03985_,144.53µm
clknet_leaf_18_clk_PAD2CORE,144.27µm
clknet_leaf_38_clk_PAD2CORE,144.27µm
clknet_leaf_53_clk_PAD2CORE,144.22µm
i_chip_core.raw_edge3_y\[7\],144.17µm
i_chip_core.wave_controller_y_inst.wave_cycle_cnt\[7\],144.12µm
net580,143.97µm
net202,143.51µm
net719,143.46µm
i_chip_core.raw_edge2_y\[6\],143.41µm
i_chip_core.signal_processor_x_inst.comp_sync,143.41µm
_01423_,143.34µm
clknet_leaf_62_clk_PAD2CORE,143.1µm
net178,143µm
net128,142.95µm
net326,142.9µm
i_chip_core.raw_edge2_y\[17\],142.85µm
_02283_,142.39µm
i_chip_core.raw_edge3_y\[19\],142.39µm
_02492_,142.34µm
bidir_CORE2PAD\[15\],142.34µm
bidir_CORE2PAD\[18\],142.29µm
net203,142.29µm
net198,142.24µm
_00600_,141.98µm
i_chip_core.raw_edge1_x\[14\],141.78µm
net691,141.73µm
i_chip_core.cfg_f_MEMS_fcw_x\[14\],141.27µm
net219,141.27µm
_01668_,141.17µm
i_chip_core.cal_phase0_offset_x\[1\],141.17µm
_02344_,141.12µm
_03073_,140.66µm
_04376_,140.66µm
net274,140.66µm
net631,140.61µm
i_chip_core.raw_edge3_y\[18\],140.25µm
_02803_,140.05µm
net285,139.69µm
i_chip_core.raw_edge2_x\[7\],139.64µm
i_chip_core.wave_controller_y_inst.wave_cycle_cnt\[3\],139.59µm
net390,139.59µm
_03177_,139.49µm
net501,139.44µm
clknet_leaf_41_clk_PAD2CORE,139.33µm
net297,139.23µm
_00570_,139.13µm
net244,139.08µm
net173,138.98µm
net358,138.57µm
_02293_,138.42µm
_02324_,138.42µm
_02988_,138.32µm
net677,138.09µm
net421,137.96µm
_02512_,137.91µm
net200,137.81µm
net530,137.6µm
_03888_,137.4µm
i_chip_core.wave_controller_x_inst.phase_acc\[9\],137.4µm
net682,137.35µm
_03269_,137.2µm
_00583_,136.79µm
bidir_CORE2PAD\[19\],136.79µm
net221,136.79µm
_02974_,136.69µm
net619,136.69µm
net287,136.23µm
net324,136.18µm
_03108_,136.08µm
_00736_,135.82µm
_01371_,135.72µm
net184,135.67µm
net216,135.62µm
_03051_,135.57µm
_03270_,135.57µm
net294,135.57µm
net730,135.57µm
_03109_,135.11µm
net148,135.11µm
_01993_,135.01µm
_02427_,135.01µm
_00843_,134.96µm
_04284_,134.45µm
_03215_,133.89µm
net269,133.89µm
_01212_,133.43µm
net684,133.38µm
_01379_,133.33µm
_01068_,132.82µm
_02349_,132.36µm
_00604_,132.26µm
_03074_,132.26µm
net679,131.14µm
net169,131.09µm
_03130_,130.85µm
i_chip_core.raw_edge3_x\[15\],130.63µm
_02904_,130.58µm
net781,130.12µm
_03972_,130.07µm
net317,130.07µm
i_chip_core.wave_controller_x_inst.phase_acc\[17\],130.02µm
_01231_,129.97µm
net298,129.97µm
net450,129.41µm
net289,129.05µm
clknet_leaf_7_clk_PAD2CORE,129.05µm
_02287_,128.95µm
_03011_,128.9µm
_04682_,128.85µm
net2,128.85µm
net731,128.85µm
_00639_,128.39µm
net801,128.39µm
net69,128.34µm
net760,128.34µm
_04378_,128.24µm
i_chip_core.wave_controller_x_inst.phase_acc\[4\],128.03µm
_00744_,127.78µm
i_chip_core.signal_processor_x_inst.s270_pipe\[3\],127.78µm
net718,127.78µm
i_chip_core.cfg_f_MEMS_fcw_x\[6\],127.68µm
net747,127.32µm
net448,127.22µm
_03213_,127.17µm
net623,127.17µm
_02101_,127.12µm
net149,126.61µm
_02778_,126.56µm
_00698_,126.25µm
bidir_CORE2PAD\[0\],126.15µm
i_chip_core.wave_controller_y_inst.phase_acc\[7\],126.15µm
_00854_,126.1µm
_01133_,126.1µm
i_chip_core.spi_regs_inst.reg_wr_addr\[1\],126.1µm
_02144_,126.05µm
net97,126.05µm
_01245_,126µm
i_chip_core.wave_controller_y_inst.phase_acc\[6\],125.69µm
i_chip_core.wave_controller_y_inst.phase_acc\[4\],125.64µm
net223,125.54µm
_02274_,125.49µm
_02284_,125.49µm
_02339_,125.49µm
clknet_leaf_42_clk_PAD2CORE,124.62µm
_04734_,124.42µm
i_chip_core.raw_edge1_y\[14\],123.91µm
i_chip_core.wave_controller_y_inst.wave_cycle_cnt\[0\],123.91µm
net787,123.86µm
_02639_,123.81µm
_03253_,123.76µm
net335,123.6µm
_00609_,123.3µm
i_chip_core.phase_offset_imported,123.25µm
net714,122.23µm
net772,122.18µm
_02791_,122.13µm
_00719_,121.82µm
net627,121.72µm
_02311_,121.67µm
net616,121.67µm
clknet_leaf_5_clk_PAD2CORE,121.06µm
_03115_,120.96µm
i_chip_core.wave_controller_x_inst.phase_acc\[6\],120.55µm
_00656_,120.45µm
_02788_,120.45µm
net266,120.19µm
_02734_,120.04µm
_01207_,119.89µm
net273,119.89µm
_02319_,119.84µm
_03033_,119.84µm
_02622_,119.48µm
_03285_,119.38µm
net192,119.38µm
_02640_,119.33µm
net40,119.28µm
_00646_,118.92µm
_02281_,118.92µm
_03185_,118.77µm
_03458_,118.77µm
bidir_CORE2PAD\[8\],118.72µm
_03544_,118.26µm
net277,118.26µm
net663,118.26µm
_02363_,118.21µm
i_chip_core.wave_controller_y_inst.phase_acc\[15\],118.16µm
_02267_,117.9µm
net670,117.19µm
net727,117.19µm
net28,117.09µm
net154,117.09µm
net654,117.09µm
_03020_,117.04µm
_03187_,117.04µm
_03699_,116.68µm
net766,116.68µm
_04689_,116.48µm
_04731_,116.17µm
net159,116.17µm
net582,116.02µm
_00613_,115.97µm
i_chip_core.wave_controller_y_inst.phase_acc\[11\],115.41µm
net805,115.41µm
_02782_,115.36µm
_04596_,114.95µm
_03199_,114.9µm
i_chip_core.cfg_f_MEMS_fcw_y\[5\],114.9µm
net249,114.9µm
net713,114.85µm
i_chip_core.wave_controller_y_inst.wave_cycle_cnt\[1\],114.49µm
net412,114.44µm
net201,114.34µm
net808,114.29µm
_02399_,113.88µm
_04598_,113.78µm
net87,113.73µm
_02366_,113.68µm
_00768_,113.54µm
i_chip_core.spi_regs_inst.reg_wr_addr\[0\],113.47µm
net218,113.12µm
_03258_,112.66µm
net349,112.66µm
net792,112.66µm
_00641_,112.61µm
net191,112.61µm
_00691_,112.15µm
_01069_,112.15µm
_00789_,112.1µm
i_chip_core.wave_controller_x_inst.phase_acc\[8\],112.05µm
_03242_,112µm
net678,111.13µm
_03042_,110.98µm
i_chip_core.wave_controller_y_inst.capture_step\[2\],110.93µm
net36,110.88µm
net385,110.62µm
i_chip_core.cfg_phase270_offset_x\[1\],110.52µm
i_chip_core.wave_controller_x_inst.phase_acc\[1\],110.52µm
_02350_,110.47µm
net733,110.42µm
_03121_,110.37µm
net172,110.37µm
net913,110.345µm
clknet_leaf_39_clk_PAD2CORE,110.06µm
_00635_,109.96µm
i_chip_core.cfg_done,109.96µm
_02627_,109.91µm
_04712_,109.91µm
_02886_,109.81µm
_03181_,109.3µm
_01953_,109.25µm
_02357_,109.25µm
net41,109.25µm
net649,109.25µm
net793,109.25µm
_04195_,109.2µm
i_chip_core.cfg_f_MEMS_fcw_x\[10\],109.2µm
_00708_,108.84µm
clknet_leaf_14_clk_PAD2CORE,108.79µm
net620,108.28µm
_00591_,108.18µm
_04446_,108.18µm
net238,108.18µm
net339,108.13µm
_03147_,108.08µm
_02241_,107.67µm
net656,107.67µm
_00661_,107.57µm
net91,107.52µm
net708,107.52µm
_01396_,107.45µm
net611,107.16µm
net570,107.11µm
net639,107.06µm
_02286_,107.01µm
net806,107.01µm
_03291_,106.96µm
net206,105.99µm
_02367_,105.89µm
_03300_,105.84µm
_00715_,105.48µm
_00746_,105.38µm
_02995_,105.38µm
_02515_,105.33µm
_00832_,105.28µm
net46,104.97µm
_00704_,104.87µm
net263,104.87µm
_01888_,104.82µm
_01900_,104.31µm
_03152_,104.26µm
bidir_CORE2PAD\[6\],104.26µm
net735,104.26µm
_02908_,104.21µm
_04594_,104.16µm
_02659_,103.98µm
_01203_,103.85µm
net686,103.8µm
net912,103.74µm
_02881_,103.7µm
_03967_,103.7µm
_03535_,103.65µm
_03087_,103.6µm
net391,103.29µm
_03393_,103.14µm
net697,103.09µm
_02919_,103.04µm
_03268_,103.04µm
_04652_,102.78µm
i_chip_core.cfg_f_MEMS_fcw_y\[6\],102.73µm
i_chip_core.wave_controller_y_inst.phase_acc\[0\],102.73µm
_02193_,102.63µm
net234,102.63µm
net783,102.63µm
_02361_,102.58µm
_02305_,102.53µm
_03129_,102.53µm
net86,102.53µm
net251,102.53µm
net578,102.53µm
net881,102.385µm
_00770_,102.12µm
_00681_,102.02µm
_00806_,102.02µm
net669,101.92µm
clknet_leaf_22_clk_PAD2CORE,101.76µm
_00566_,101.66µm
net166,101.51µm
_01135_,101.46µm
_02535_,101.46µm
net305,101.46µm
net658,101.46µm
_01196_,101.41µm
_02213_,101.41µm
i_chip_core.wave_controller_x_inst.wave_cycle_cnt\[0\],101.05µm
_03173_,100.85µm
_03369_,100.85µm
_02739_,100.8µm
net652,100.8µm
_00638_,100.54µm
net878,100.51µm
net93,100.34µm
net755,100.34µm
_03125_,100.29µm
_04600_,100.29µm
i_chip_core.cal_phase0_offset_y\[1\],100.29µm
net88,100.29µm
net789,100.29µm
_01349_,99.88µm
net617,99.78µm
net785,99.78µm
net90,99.73µm
net613,99.73µm
net503,99.68µm
_00756_,99.37µm
net157,99.32µm
_02333_,99.22µm
net749,99.22µm
net880,99.14µm
_03089_,99.12µm
net334,98.76µm
_03702_,98.66µm
net728,98.66µm
net750,98.66µm
_02893_,98.61µm
_03071_,98.61µm
_03246_,98.56µm
_04592_,98.56µm
clknet_leaf_48_clk_PAD2CORE,98.56µm
net721,98.15µm
net753,98.15µm
_02282_,98.1µm
i_chip_core.spi_regs_inst.sclk_sync\[0\],98.05µm
_02280_,98µm
_00761_,97.69µm
net650,97.64µm
_03024_,97.59µm
_02114_,97.54µm
_03259_,97.54µm
net625,97.54µm
_03077_,97.49µm
_00769_,97.03µm
_04697_,96.93µm
_03255_,96.88µm
net664,96.88µm
net31,96.52µm
clknet_leaf_15_clk_PAD2CORE,96.52µm
_00711_,96.42µm
_02157_,96.37µm
net92,96.32µm
_02343_,96.01µm
_00572_,95.91µm
net89,95.86µm
net712,95.86µm
_02352_,95.81µm
_03122_,95.76µm
_03207_,95.76µm
net99,95.45µm
_00765_,95.4µm
net113,95.35µm
_00586_,95.3µm
_00737_,95.25µm
_02229_,95.25µm
_01201_,95.2µm
_00759_,94.84µm
_04377_,94.79µm
_02646_,94.74µm
_02760_,94.74µm
net758,94.74µm
net879,94.725µm
_00694_,94.69µm
_02658_,94.69µm
_02755_,94.69µm
_04444_,94.64µm
_00772_,94.28µm
i_chip_core.raw_edge1_y\[18\],94.28µm
_02179_,94.13µm
_00642_,93.67µm
net341,93.67µm
net586,93.67µm
net762,93.57µm
_02513_,93.52µm
net62,93.52µm
net232,93.11µm
i_chip_core.wave_controller_x_inst.cal_burst_active,93.06µm
i_chip_core.wave_controller_x_inst.wave_cycle_cnt\[1\],93.06µm
i_chip_core.cfg_f_MEMS_fcw_x\[1\],93.01µm
net61,93.01µm
net744,92.55µm
i_chip_core.wave_controller_x_inst.phase_acc\[14\],92.5µm
net135,92.45µm
i_chip_core.cfg_f_MEMS_fcw_x\[15\],92.4µm
net794,92.09µm
_02252_,91.89µm
_02914_,91.89µm
_02935_,91.89µm
net742,91.89µm
net1044,91.89µm
_02891_,91.84µm
net694,91.84µm
net589,91.49µm
_00710_,91.43µm
_00767_,91.43µm
_03374_,91.33µm
_00817_,91.28µm
_03294_,91.28µm
_02381_,90.77µm
_02929_,90.77µm
i_chip_core.spi_regs_inst.rx_shift\[2\],90.72µm
_00601_,90.36µm
net859,90.24µm
_02137_,90.21µm
_04719_,90.16µm
_00726_,89.7µm
_03084_,89.7µm
_03955_,89.7µm
net698,89.7µm
_01986_,89.65µm
_02895_,89.65µm
bidir_CORE2PAD\[2\],89.65µm
i_chip_core.spi_regs_inst.rx_shift\[0\],89.65µm
net1046,89.6µm
net675,89.24µm
net699,89.24µm
_01125_,89.19µm
net774,89.19µm
net84,89.04µm
i_chip_core.delay_wave_cycle_x\[4\],88.68µm
_00742_,88.63µm
net692,88.63µm
net775,88.63µm
net336,88.58µm
_02728_,88.53µm
_03015_,88.53µm
i_chip_core.wave_controller_y_inst.phase_acc\[17\],88.53µm
_01151_,87.97µm
net653,87.97µm
net400,87.93µm
net746,87.92µm
net174,87.56µm
_00723_,87.46µm
net60,87.46µm
_02852_,87.41µm
_04448_,87.41µm
_02356_,86.95µm
_01225_,86.85µm
net160,86.85µm
net353,86.85µm
_01166_,86.8µm
_02880_,86.8µm
_02926_,86.8µm
_00716_,86.44µm
net777,86.44µm
_01731_,86.34µm
_03124_,86.29µm
net314,86.29µm
_02272_,86.24µm
net307,85.88µm
_00637_,85.78µm
_00740_,85.78µm
_03182_,85.68µm
_00685_,85.22µm
_03887_,85.22µm
_03133_,85.12µm
_00835_,84.81µm
net723,84.76µm
_03319_,84.71µm
_01128_,84.61µm
net751,84.61µm
_00949_,84.56µm
_01090_,84.56µm
_03610_,84.56µm
_03999_,84.56µm
net56,84.56µm
_00752_,84.3µm
net645,84.2µm
i_chip_core.cfg_f_MEMS_fcw_x\[9\],84.15µm
_01291_,84.1µm
_00833_,84.05µm
_02159_,84.05µm
net259,84.05µm
net773,84.05µm
_01730_,84µm
net337,83.74µm
_00582_,83.59µm
net791,83.59µm
net454,83.54µm
net711,83.54µm
_01667_,83.49µm
i_chip_core.signal_processor_y_inst.s90_pipe\[3\],83.49µm
net51,83.49µm
_02341_,83.44µm
net782,83.44µm
net905,83.375µm
net847,83.18µm
_01589_,82.93µm
_04122_,82.88µm
net355,82.62µm
net858,82.46µm
net1045,82.32µm
net705,82.24µm
_00749_,81.86µm
_03114_,81.86µm
net629,81.86µm
_02362_,81.81µm
_02907_,81.81µm
_02328_,81.76µm
_03674_,81.76µm
_03960_,81.76µm
bidir_PAD2CORE\[0\],81.37µm
i_chip_core.wave_controller_x_inst.wave_cycle_cnt\[4\],81.3µm
_02320_,81.25µm
_03951_,81.25µm
net66,81.25µm
net256,81.25µm
_04203_,81.2µm
net826,81.155µm
bidir_PAD2CORE\[1\],80.98µm
net365,80.79µm
net687,80.79µm
i_chip_core.spi_regs_inst.rx_shift\[5\],80.74µm
_02212_,80.69µm
net118,80.69µm
net861,80.675µm
net852,80.5µm
net860,80.5µm
net803,80.28µm
i_chip_core.raw_edge1_y\[4\],80.18µm
net788,80.18µm
_00748_,80.13µm
_04132_,80.08µm
_04267_,80.08µm
net397,79.94µm
net648,79.84µm
_02380_,79.77µm
net739,79.77µm
net403,79.73µm
net864,79.72µm
_00787_,79.62µm
i_chip_core.spi_regs_inst.spi_addr\[0\],79.62µm
_00952_,79.57µm
_01286_,79.57µm
_00983_,79.21µm
net408,79.2µm
_04057_,79.11µm
net640,79.11µm
_02619_,79.06µm
_04460_,79.06µm
_02655_,79.01µm
net854,78.97µm
_01639_,78.96µm
_02923_,78.96µm
_03002_,78.96µm
net840,78.89µm
net402,78.73µm
_00574_,78.55µm
_01223_,78.55µm
_03970_,78.55µm
_02351_,78.5µm
net743,78.5µm
_00797_,78.45µm
net156,78.45µm
net901,78.44µm
_03189_,78.4µm
net853,78.375µm
net924,78.34µm
net851,78.195µm
net841,77.98µm
net842,77.98µm
net674,77.94µm
_00814_,77.89µm
_02752_,77.89µm
_02375_,77.84µm
_03196_,77.84µm
net12,77.84µm
net406,77.7µm
net819,77.68µm
_03863_,77.48µm
net799,77.48µm
net862,77.42µm
_01422_,77.28µm
net50,77.28µm
i_chip_core.spi_regs_inst.mosi_sync\[1\],76.87µm
_02742_,76.82µm
net726,76.82µm
net882,76.77µm
net834,76.76µm
net827,76.74µm
net832,76.5µm
net409,76.37µm
net702,76.36µm
_02270_,76.31µm
net636,76.31µm
net839,76.3µm
net594,76.3µm
_04051_,76.26µm
_00706_,76.21µm
_00842_,76.21µm
net756,76.21µm
_01317_,76.16µm
_02911_,76.16µm
_04262_,76.16µm
net693,76.16µm
net884,76.14µm
net870,75.98µm
_00696_,75.85µm
_00794_,75.8µm
_01110_,75.8µm
net716,75.8µm
net703,75.75µm
net850,75.74µm
net378,75.74µm
_04486_,75.7µm
net312,75.7µm
net786,75.7µm
_02849_,75.65µm
_01144_,75.6µm
net911,75.57µm
net848,75.46µm
net,75.43µm
_01890_,75.24µm
i_chip_core.wave_controller_x_inst.capture_step\[2\],75.24µm
_03229_,75.19µm
net177,75.14µm
i_chip_core.signal_processor_y_inst.s270_pipe\[3\],75.09µm
net360,75.09µm
net700,75.09µm
_04422_,75.04µm
net929,75.02µm
net871,74.82µm
net868,74.815µm
net921,74.79µm
net404,74.77µm
_04188_,74.68µm
net357,74.63µm
net866,74.62µm
net833,74.535µm
_02431_,74.53µm
net102,74.53µm
net398,74.51µm
_03277_,74.48µm
_03280_,74.48µm
net939,74.34µm
bidir_PAD2CORE\[2\],74.33µm
net399,74.2µm
net937,74.19µm
net837,74.19µm
net830,74.17µm
net764,74.12µm
net838,74.06µm
_00644_,74.02µm
_03076_,74.02µm
net883,74.015µm
net396,73.99µm
_01410_,73.97µm
_03170_,73.97µm
net931,73.95µm
_01474_,73.92µm
_02160_,73.92µm
_04511_,73.92µm
net114,73.92µm
net934,73.885µm
net932,73.765µm
net824,73.65µm
net919,73.645µm
_00805_,73.56µm
net936,73.55µm
net927,73.52µm
_00808_,73.51µm
net933,73.51µm
_02258_,73.46µm
net322,73.46µm
net641,73.46µm
net846,73.455µm
net909,73.43µm
net608,73.41µm
_02390_,73.36µm
_02765_,73.36µm
net906,73.33µm
net410,73.31µm
net904,73.27µm
net920,73.185µm
net918,73.17µm
net935,73.16µm
net591,73.07µm
_04627_,73µm
i_chip_core.wave_controller_x_inst.phase_acc\[20\],72.95µm
i_chip_core.delay_wave_cycle_x\[5\],72.9µm
net825,72.8µm
net877,72.72µm
net849,72.66µm
net941,72.57µm
i_chip_core.spi_regs_inst.reg_wr_addr\[2\],72.49µm
net318,72.39µm
net897,72.27µm
_03037_,72.24µm
net898,72.15µm
net831,72.1µm
net401,72.1µm
net381,72.04µm
net900,71.955µm
_04114_,71.78µm
net940,71.75µm
_02342_,71.73µm
i_chip_core.cfg_phase0_offset_x\[18\],71.73µm
net634,71.73µm
net890,71.715µm
_02276_,71.68µm
_02876_,71.68µm
_03143_,71.68µm
_04605_,71.68µm
net938,71.51µm
net875,71.5µm
net876,71.465µm
net844,71.45µm
net587,71.45µm
net869,71.44µm
net843,71.415µm
net893,71.405µm
net872,71.345µm
net829,71.31µm
i_chip_core.wave_controller_x_inst.wave_cycle_cnt\[2\],71.27µm
_01198_,71.22µm
net798,71.22µm
_00590_,71.17µm
net874,71.14µm
_02806_,71.12µm
net885,71.03µm
net928,70.98µm
net835,70.98µm
net822,70.89µm
net888,70.89µm
net891,70.89µm
net855,70.85µm
net836,70.845µm
net873,70.8µm
net818,70.78µm
_00763_,70.66µm
net119,70.66µm
net823,70.635µm
_00735_,70.61µm
_02748_,70.61µm
net109,70.56µm
net922,70.47µm
net455,70.47µm
net907,70.32µm
net894,70.27µm
net867,70.22µm
_00778_,70.2µm
net889,70.19µm
net896,70.19µm
_00592_,70.15µm
_00654_,70.15µm
net795,70.15µm
net828,70.14µm
_03686_,70.1µm
net908,70.085µm
net915,70.055µm
_02731_,70.05µm
clknet_leaf_3_clk_PAD2CORE,70.05µm
_01940_,70µm
_04482_,70µm
net856,69.915µm
net910,69.91µm
net926,69.63µm
net902,69.63µm
_02118_,69.59µm
net338,69.59µm
_01242_,69.54µm
_01406_,69.54µm
net845,69.54µm
i_chip_core.wave_controller_x_inst.wave_cycle_cnt\[3\],69.54µm
net279,69.54µm
net863,69.505µm
net914,69.5µm
_04590_,69.49µm
net903,69.455µm
_01736_,69.44µm
net899,69.43µm
net820,69.35µm
net892,69.35µm
net865,69.19µm
net930,69.16µm
net895,69.07µm
net821,69.005µm
net925,68.99µm
_00751_,68.93µm
_00948_,68.93µm
_01062_,68.93µm
_03151_,68.88µm
_03694_,68.88µm
net923,68.79µm
net886,68.79µm
net887,68.72µm
net916,68.7µm
net857,68.67µm
net917,68.615µm
_01418_,68.52µm
_03350_,68.52µm
_04514_,68.52µm
_01718_,68.42µm
_02746_,68.42µm
_02346_,68.37µm
net101,68.32µm
i_chip_core.wave_controller_x_inst.capture_pending,67.91µm
i_chip_core.wave_controller_x_inst.wave_cycle_cnt\[5\],67.91µm
i_chip_core.wave_controller_y_inst.wave_cycle_cnt\[4\],67.91µm
net667,67.81µm
_03091_,67.76µm
_03267_,67.76µm
_03669_,67.76µm
i_chip_core.delay_wave_cycle_y\[5\],67.35µm
_00643_,67.25µm
_03683_,67.25µm
_02779_,67.2µm
_04063_,67.2µm
i_chip_core.spi_regs_inst.rx_shift\[4\],66.84µm
_01235_,66.69µm
_02751_,66.69µm
net363,66.69µm
_02307_,66.64µm
_03864_,66.23µm
_01690_,66.18µm
_03158_,66.18µm
_04628_,66.18µm
_01907_,66.13µm
_04036_,66.13µm
_01083_,66.08µm
_00717_,65.57µm
_02393_,65.52µm
_01097_,65.06µm
_01158_,65.06µm
_02243_,65.06µm
net776,65.06µm
net642,65.01µm
_01107_,64.96µm
_00755_,64.6µm
net651,64.55µm
net790,64.55µm
_02303_,64.5µm
_04484_,64.5µm
net340,64.5µm
_01836_,64.45µm
_02387_,64.45µm
net108,64.45µm
net635,64.45µm
_00996_,64.4µm
_01733_,64.4µm
_02323_,64.4µm
_03208_,64.4µm
net83,64.4µm
_04703_,64.04µm
net738,63.94µm
net361,63.89µm
net690,63.89µm
net229,63.84µm
net748,63.84µm
i_chip_core.raw_edge1_x\[2\],63.66µm
i_chip_core.raw_edge2_x\[1\],63.48µm
_03044_,63.43µm
_01919_,63.38µm
_03624_,63.38µm
_03223_,63.33µm
_03245_,63.33µm
_01112_,63.28µm
_01294_,63.28µm
_00608_,62.92µm
_01377_,62.92µm
_00697_,62.82µm
_04611_,62.82µm
net356,62.82µm
_00799_,62.77µm
_01759_,62.77µm
_02888_,62.77µm
_02679_,62.72µm
_03112_,62.72µm
_03171_,62.72µm
_00700_,62.49µm
_03558_,62.31µm
_00830_,62.26µm
_02313_,62.26µm
net609,62.26µm
_01638_,62.21µm
net622,62.21µm
_01149_,62.16µm
_04265_,62.16µm
net696,61.8µm
net725,61.8µm
_00722_,61.7µm
_01240_,61.7µm
_01283_,61.7µm
_02337_,61.7µm
_03532_,61.65µm
_02331_,61.6µm
_02371_,61.6µm
_00826_,61.34µm
net362,61.29µm
i_chip_core.delay_wave_cycle_x\[2\],61.19µm
_00957_,61.14µm
_02156_,61.14µm
_00745_,61.09µm
_02925_,61.04µm
_00687_,60.73µm
_00596_,60.68µm
_00739_,60.68µm
_04634_,60.63µm
_00713_,60.58µm
_04664_,60.58µm
i_chip_core.wave_controller_y_inst.phase_acc\[18\],60.53µm
net64,60.53µm
_01366_,60.48µm
_03140_,60.48µm
i_chip_core.spi_regs_inst.rx_shift\[3\],60.02µm
net94,60.02µm
net96,60.02µm
net802,60.02µm
_00838_,59.97µm
_00956_,59.97µm
_02377_,59.97µm
_02411_,59.97µm
_03432_,59.97µm
i_chip_core.wave_controller_y_inst.phase_acc\[20\],59.97µm
_02396_,59.92µm
_03019_,59.92µm
net44,59.56µm
_00960_,59.41µm
_01507_,59.41µm
_04240_,59.41µm
_02802_,59.36µm
_03696_,59.36µm
net104,59.36µm
_00684_,59.05µm
net779,59.05µm
_03866_,58.95µm
_04654_,58.95µm
i_chip_core.delay_wave_cycle_y\[4\],58.95µm
net49,58.95µm
_02494_,58.9µm
_03257_,58.9µm
net491,58.9µm
_00860_,58.85µm
_01095_,58.85µm
_02182_,58.8µm
_03274_,58.8µm
_03520_,58.8µm
_04544_,58.8µm
i_chip_core.wave_controller_y_inst.wave_cycle_cnt\[2\],58.8µm
i_chip_core.delay_wave_cycle_y\[2\],58.39µm
_00718_,58.34µm
i_chip_core.signal_processor_y_inst.s90,58.34µm
_02300_,58.29µm
_02326_,58.29µm
_01120_,58.24µm
