net,length_um
wave_controller_x_inst/_1351_,60.58µm
spi_regs_inst/_0478_,60.53µm
spi_regs_inst/_0655_,60.53µm
spi_regs_inst/_0722_,60.53µm
spi_regs_inst/_0254_,60.48µm
spi_regs_inst/_0549_,60.48µm
wave_controller_x_inst/_0595_,60.48µm
spi_regs_inst/_0559_,60.17µm
wave_controller_x_inst/_1094_,60.12µm
wave_controller_x_inst/_0425_,60.07µm
wave_controller_x_inst/_1290_,60.02µm
cal_phase0_offset_x\[17\],59.97µm
spi_regs_inst/_0578_,59.97µm
spi_regs_inst/_0303_,59.92µm
wave_controller_x_inst/_1671_,59.92µm
wave_controller_x_inst/net327,59.46µm
spi_regs_inst/_0522_,59.41µm
spi_regs_inst/_0320_,59.36µm
signal_processor_y_inst/_061_,58.95µm
raw_edge2_x\[7\],58.9µm
spi_regs_inst/_0460_,58.85µm
wave_controller_x_inst/_0294_,58.85µm
wave_controller_y_inst/net357,58.85µm
wave_controller_y_inst/_1585_,58.8µm
wave_controller_y_inst/net127,58.8µm
wave_controller_y_inst/_0555_,58.34µm
wave_controller_y_inst/_0390_,58.24µm
cfg_phase0_offset_x\[1\],57.78µm
signal_processor_y_inst/_089_,57.78µm
spi_regs_inst/net258,57.78µm
spi_regs_inst/_0373_,57.73µm
wave_controller_y_inst/_1303_,57.73µm
wave_controller_y_inst/phase_acc\[16\],57.73µm
wave_controller_y_inst/net178,57.73µm
signal_processor_x_inst/s270_pipe\[3\],57.68µm
spi_regs_inst/_0329_,57.68µm
spi_regs_inst/_0528_,57.27µm
wave_controller_y_inst/net153,57.27µm
wave_controller_x_inst/_1289_,57.22µm
spi_regs_inst/_0245_,57.12µm
spi_regs_inst/_0474_,57.12µm
spi_regs_inst/_0611_,57.12µm
wave_controller_y_inst/_1305_,56.66µm
spi_regs_inst/_0449_,56.56µm
wave_controller_y_inst/_1291_,56.15µm
wave_controller_x_inst/_0658_,56.05µm
wave_controller_x_inst/_1065_,56.05µm
wave_controller_x_inst/_1341_,56.05µm
wave_controller_x_inst/net375,56.05µm
wave_controller_x_inst/_0770_,56µm
signal_processor_y_inst/_102_,55.69µm
wave_controller_x_inst/_0618_,55.64µm
wave_controller_y_inst/wave_cycle_cnt\[3\],55.64µm
wave_controller_x_inst/_0528_,55.54µm
spi_regs_inst/_0222_,55.49µm
wave_controller_y_inst/_1483_,55.49µm
spi_regs_inst/_0223_,55.03µm
raw_edge2_y\[15\],54.98µm
spi_regs_inst/_0486_,54.93µm
wave_controller_x_inst/_1412_,54.93µm
wave_controller_y_inst/_0886_,54.93µm
spi_regs_inst/_0473_,54.88µm
wave_controller_y_inst/_1441_,54.88µm
spi_regs_inst/_0707_,54.72µm
wave_controller_x_inst/_1462_,54.47µm
wave_controller_x_inst/phase_acc\[13\],54.42µm
wave_controller_y_inst/_1297_,54.42µm
cal_phase0_offset_x\[5\],54.32µm
wave_controller_x_inst/_1459_,54.06µm
wave_controller_y_inst/_1301_,53.96µm
wave_controller_x_inst/_0490_,53.91µm
wave_controller_x_inst/_1458_,53.86µm
wave_controller_x_inst/_1466_,53.86µm
wave_controller_x_inst/_1255_,53.81µm
wave_controller_x_inst/phase_acc\[16\],53.81µm
spi_regs_inst/_0396_,53.76µm
spi_regs_inst/_0567_,53.76µm
wave_controller_y_inst/_1329_,53.4µm
wave_controller_x_inst/_1649_,53.35µm
cal_phase0_offset_x\[8\],53.3µm
wave_controller_y_inst/_1351_,53.3µm
wave_controller_y_inst/_1172_,53.25µm
wave_controller_y_inst/net41,53.25µm
spi_regs_inst/net203,53.25µm
spi_regs_inst/_0317_,53.2µm
wave_controller_y_inst/wave_cycle_cnt\[0\],52.74µm
spi_regs_inst/_0524_,52.69µm
spi_regs_inst/_0672_,52.69µm
spi_regs_inst/_0384_,52.64µm
wave_controller_x_inst/_0300_,52.64µm
wave_controller_x_inst/_1268_,52.64µm
wave_controller_y_inst/_0536_,52.64µm
wave_controller_x_inst/_1463_,52.23µm
wave_controller_x_inst/_0373_,52.18µm
wave_controller_x_inst/_0429_,52.18µm
cal_phase90_offset_y\[14\],52.08µm
signal_processor_x_inst/_080_,52.08µm
wave_controller_y_inst/_0373_,52.08µm
wave_controller_y_inst/_1393_,52.08µm
wave_controller_y_inst/net356,51.82µm
wave_controller_x_inst/_0584_,51.77µm
raw_edge1_y\[16\],51.72µm
spi_regs_inst/rx_shift\[3\],51.67µm
wave_controller_x_inst/_1360_,51.67µm
spi_regs_inst/_0244_,51.57µm
wave_controller_x_inst/net115,51.57µm
wave_controller_x_inst/net380,51.57µm
wave_controller_x_inst/_1324_,51.11µm
spi_regs_inst/_0326_,51.06µm
wave_controller_x_inst/_0374_,51.06µm
wave_controller_x_inst/_0690_,51.06µm
wave_controller_x_inst/_0716_,51.06µm
wave_controller_y_inst/_0714_,51.06µm
wave_controller_x_inst/net169,51.06µm
signal_processor_x_inst/s90_pipe\[3\],51.01µm
spi_regs_inst/_0692_,51.01µm
wave_controller_y_inst/_0374_,51.01µm
signal_processor_y_inst/_010_,50.96µm
wave_controller_x_inst/_0730_,50.96µm
wave_controller_y_inst/_1457_,50.96µm
spi_regs_inst/net202,50.96µm
wave_controller_x_inst/_0496_,50.65µm
wave_controller_y_inst/_1460_,50.55µm
wave_controller_y_inst/_1531_,50.55µm
spi_regs_inst/_0290_,50.45µm
spi_regs_inst/_0348_,50.45µm
wave_controller_y_inst/_1670_,50.45µm
wave_controller_x_inst/_0472_,50.4µm
wave_controller_x_inst/_1641_,50.4µm
spi_regs_inst/net196,50.4µm
wave_controller_y_inst/_1470_,50.04µm
wave_controller_y_inst/_0846_,49.89µm
wave_controller_x_inst/net117,49.89µm
signal_processor_y_inst/_006_,49.84µm
wave_controller_x_inst/_1254_,49.84µm
wave_controller_x_inst/_1642_,49.84µm
wave_controller_y_inst/_0256_,49.84µm
wave_controller_x_inst/net525,49.84µm
wave_controller_x_inst/_0394_,49.43µm
raw_edge1_x\[8\],49.38µm
spi_regs_inst/_0241_,49.33µm
spi_regs_inst/_0247_,49.33µm
spi_regs_inst/_0278_,49.33µm
wave_controller_x_inst/_0486_,49.33µm
wave_controller_x_inst/_1247_,49.33µm
wave_controller_x_inst/_0287_,49.28µm
wave_controller_y_inst/_0581_,49.05µm
wave_controller_x_inst/_0516_,48.92µm
spi_regs_inst/_0663_,48.87µm
spi_regs_inst/reg_wr_addr\[1\],48.87µm
spi_regs_inst/_0414_,48.82µm
wave_controller_y_inst/_0683_,48.82µm
wave_controller_y_inst/_1407_,48.82µm
wave_controller_x_inst/net372,48.82µm
wave_controller_y_inst/_0492_,48.77µm
spi_regs_inst/_0217_,48.72µm
wave_controller_x_inst/_1446_,48.72µm
wave_controller_y_inst/_1395_,48.72µm
wave_controller_y_inst/net407,48.51µm
wave_controller_x_inst/_0638_,48.36µm
spi_regs_inst/_0206_,48.31µm
wave_controller_y_inst/_1455_,48.26µm
wave_controller_x_inst/_0485_,48.21µm
wave_controller_x_inst/_0510_,48.21µm
wave_controller_x_inst/_1727_,48.21µm
wave_controller_y_inst/comp_sync0,48.21µm
spi_regs_inst/_0534_,48.16µm
wave_controller_x_inst/_0371_,48.16µm
wave_controller_y_inst/_1376_,48.16µm
wave_controller_x_inst/_0965_,47.75µm
spi_regs_inst/net302,47.75µm
cal_phase0_offset_x\[2\],47.65µm
wave_controller_x_inst/_0740_,47.65µm
cal_phase0_offset_x\[18\],47.6µm
spi_regs_inst/_0269_,47.6µm
wave_controller_y_inst/_1381_,47.6µm
wave_controller_y_inst/wave_cycle_cnt\[4\],47.19µm
wave_controller_y_inst/_1649_,47.14µm
spi_regs_inst/rx_shift\[6\],47.09µm
signal_processor_x_inst/cnt_out\[0\],46.81µm
cal_phase90_offset_y\[10\],46.63µm
spi_regs_inst/reg_wr_addr\[4\],46.63µm
state_machine_inst/_12_,46.53µm
wave_controller_x_inst/_0172_,46.53µm
wave_controller_x_inst/_1475_,46.53µm
spi_regs_inst/net191,46.22µm
spi_regs_inst/_0577_,46.12µm
wave_controller_x_inst/_0839_,46.07µm
signal_processor_y_inst/_070_,46.02µm
wave_controller_y_inst/_0328_,46.02µm
wave_controller_y_inst/_1249_,46.02µm
signal_processor_y_inst/_088_,45.97µm
wave_controller_x_inst/_0917_,45.97µm
wave_controller_x_inst/_0936_,45.97µm
signal_processor_y_inst/_044_,45.92µm
wave_controller_y_inst/_0310_,45.92µm
wave_controller_y_inst/_1452_,45.92µm
signal_processor_x_inst/cnt_in\[0\],45.51µm
spi_regs_inst/_0457_,45.46µm
wave_controller_x_inst/_0305_,45.46µm
wave_controller_x_inst/_0247_,45.41µm
wave_controller_y_inst/_0993_,45.41µm
signal_processor_x_inst/_089_,45.36µm
spi_regs_inst/net342,45.36µm
signal_processor_y_inst/s270_pipe\[3\],45µm
wave_controller_x_inst/wave_cycle_cnt\[6\],44.95µm
wave_controller_y_inst/_1447_,44.9µm
wave_controller_x_inst/_0544_,44.85µm
wave_controller_x_inst/_0884_,44.85µm
wave_controller_y_inst/_0247_,44.85µm
wave_controller_y_inst/net151,44.85µm
wave_controller_x_inst/net373,44.85µm
wave_controller_x_inst/_1585_,44.8µm
wave_controller_y_inst/_0312_,44.8µm
wave_controller_y_inst/_1332_,44.8µm
spi_regs_inst/bit_cnt\[0\],44.57µm
wave_controller_x_inst/_0201_,44.44µm
wave_controller_x_inst/net374,44.44µm
wave_controller_y_inst/_0289_,44.39µm
spi_regs_inst/_0307_,44.34µm
wave_controller_x_inst/_0541_,44.34µm
wave_controller_x_inst/wave_cycle_cnt\[0\],44.34µm
cal_phase0_offset_y\[18\],44.29µm
spi_regs_inst/_0218_,44.29µm
wave_controller_x_inst/_1375_,44.29µm
wave_controller_x_inst/_1670_,44.29µm
cal_phase90_offset_x\[6\],44.24µm
wave_controller_x_inst/_1300_,44.24µm
wave_controller_y_inst/_0718_,43.88µm
spi_regs_inst/_0600_,43.78µm
wave_controller_x_inst/wave_cycle_cnt\[2\],43.78µm
wave_controller_y_inst/_0305_,43.78µm
wave_controller_y_inst/_1322_,43.78µm
wave_controller_y_inst/wave_cycle_cnt\[7\],43.78µm
spi_regs_inst/_0367_,43.73µm
wave_controller_x_inst/wave_cycle_cnt\[7\],43.73µm
wave_controller_y_inst/_0350_,43.73µm
wave_controller_y_inst/_0694_,43.73µm
wave_controller_y_inst/_1571_,43.73µm
spi_regs_inst/_0422_,43.68µm
wave_controller_y_inst/_0304_,43.68µm
wave_controller_y_inst/_0926_,43.68µm
spi_regs_inst/_0242_,43.17µm
spi_regs_inst/_0440_,43.17µm
wave_controller_y_inst/_1170_,43.17µm
signal_processor_y_inst/cycle_count\[0\],42.76µm
wave_controller_x_inst/_1356_,42.71µm
spi_regs_inst/mosi_sync\[1\],42.66µm
wave_controller_x_inst/_1069_,42.66µm
wave_controller_y_inst/_0143_,42.66µm
spi_regs_inst/_0298_,42.56µm
wave_controller_x_inst/_0139_,42.56µm
wave_controller_x_inst/_1478_,42.56µm
spi_regs_inst/_0645_,42.43µm
spi_regs_inst/_0668_,42.15µm
signal_processor_y_inst/cycle_count\[1\],42.1µm
wave_controller_x_inst/_1492_,42.1µm
wave_controller_y_inst/_1318_,42.1µm
spi_regs_inst/_0512_,42.05µm
wave_controller_y_inst/_0510_,42.05µm
wave_controller_y_inst/_1733_,42.05µm
spi_regs_inst/_0324_,42µm
wave_controller_x_inst/_1224_,42µm
wave_controller_y_inst/_1361_,42µm
wave_controller_x_inst/_0336_,41.54µm
wave_controller_x_inst/_0686_,41.54µm
wave_controller_x_inst/_1470_,41.54µm
spi_regs_inst/net305,41.54µm
spi_regs_inst/_0590_,41.49µm
wave_controller_x_inst/_1042_,41.49µm
wave_controller_y_inst/_0827_,41.49µm
wave_controller_y_inst/_0921_,41.49µm
wave_controller_y_inst/_1075_,41.49µm
wave_controller_x_inst/_0270_,41.44µm
wave_controller_y_inst/_0166_,41.44µm
wave_controller_y_inst/_1300_,41.08µm
wave_controller_x_inst/_0834_,41.03µm
wave_controller_y_inst/_1469_,40.98µm
raw_edge2_y\[12\],40.93µm
wave_controller_y_inst/_0270_,40.93µm
wave_controller_y_inst/_0699_,40.93µm
wave_controller_x_inst/_0876_,40.88µm
wave_controller_x_inst/_0918_,40.88µm
wave_controller_y_inst/_0139_,40.88µm
wave_controller_y_inst/_0504_,40.88µm
wave_controller_y_inst/_1489_,40.88µm
wave_controller_y_inst/_0614_,40.62µm
spi_miso,40.42µm
wave_controller_y_inst/_0859_,40.42µm
signal_processor_x_inst/cycle_count\[0\],40.37µm
wave_controller_x_inst/_0729_,40.37µm
wave_controller_x_inst/_1617_,40.37µm
wave_controller_y_inst/_1400_,40.37µm
wave_controller_y_inst/_1467_,40.37µm
cal_phase270_offset_x\[16\],40.32µm
spi_regs_inst/_0354_,40.32µm
spi_regs_inst/_0483_,40.32µm
wave_controller_y_inst/_0365_,40.32µm
wave_controller_y_inst/_0982_,40.32µm
signal_processor_x_inst/_102_,39.91µm
wave_controller_y_inst/_0189_,39.86µm
wave_controller_y_inst/_1607_,39.86µm
wave_controller_y_inst/_0971_,39.81µm
wave_controller_y_inst/_1309_,39.81µm
spi_regs_inst/net186,39.81µm
signal_processor_x_inst/_050_,39.76µm
spi_regs_inst/_0327_,39.76µm
wave_controller_x_inst/_0829_,39.76µm
wave_controller_y_inst/_1324_,39.35µm
spi_regs_inst/_0671_,39.3µm
wave_controller_x_inst/_0992_,39.3µm
wave_controller_x_inst/_1467_,39.3µm
signal_processor_y_inst/_053_,39.25µm
wave_controller_x_inst/_0612_,39.25µm
wave_controller_x_inst/_1461_,39.25µm
wave_controller_y_inst/_1468_,39.25µm
spi_regs_inst/_0400_,39.2µm
wave_controller_x_inst/_0384_,39.2µm
wave_controller_y_inst/_0624_,39.2µm
wave_controller_x_inst/_0430_,38.79µm
wave_controller_y_inst/_1331_,38.79µm
wave_controller_y_inst/_1254_,38.74µm
wave_controller_y_inst/_1289_,38.74µm
wave_controller_y_inst/_1694_,38.74µm
wave_controller_x_inst/_1344_,38.69µm
wave_controller_y_inst/_0448_,38.69µm
wave_controller_y_inst/_1335_,38.69µm
wave_controller_x_inst/_0325_,38.64µm
wave_controller_x_inst/_0555_,38.64µm
wave_controller_x_inst/_1538_,38.64µm
wave_controller_y_inst/_1368_,38.64µm
wave_controller_y_inst/_1502_,38.64µm
wave_controller_x_inst/net131,38.64µm
signal_processor_x_inst/_101_,38.18µm
spi_regs_inst/_0424_,38.18µm
wave_controller_x_inst/_1423_,38.18µm
wave_controller_y_inst/_0618_,38.18µm
cal_phase270_offset_x\[1\],38.13µm
spi_regs_inst/_0335_,38.13µm
spi_regs_inst/sclk_sync\[1\],38.13µm
wave_controller_x_inst/_0614_,38.13µm
wave_controller_x_inst/_1204_,38.13µm
wave_controller_x_inst/_1502_,38.13µm
wave_controller_y_inst/_1205_,38.13µm
wave_controller_y_inst/_1755_,38.13µm
cal_phase270_offset_y\[12\],38.08µm
cal_phase90_offset_y\[8\],38.08µm
spi_regs_inst/_0595_,38.08µm
wave_controller_y_inst/_0580_,38.08µm
wave_controller_y_inst/_1348_,37.72µm
wave_controller_x_inst/_0208_,37.62µm
wave_controller_y_inst/_0463_,37.62µm
wave_controller_x_inst/_1586_,37.57µm
wave_controller_y_inst/_1637_,37.57µm
wave_controller_x_inst/_1298_,37.16µm
wave_controller_x_inst/_1407_,37.11µm
wave_controller_x_inst/wave_cycle_cnt\[1\],37.11µm
wave_controller_y_inst/_1011_,37.11µm
wave_controller_x_inst/_1336_,37.06µm
wave_controller_y_inst/_0154_,37.06µm
wave_controller_y_inst/_0679_,37.06µm
wave_controller_x_inst/_0253_,37.01µm
wave_controller_y_inst/_0702_,37.01µm
wave_controller_x_inst/_0428_,36.96µm
wave_controller_y_inst/_0208_,36.96µm
wave_controller_y_inst/_1323_,36.6µm
wave_controller_x_inst/_1468_,36.55µm
wave_controller_x_inst/_0880_,36.5µm
wave_controller_x_inst/_1607_,36.5µm
wave_controller_y_inst/_1166_,36.5µm
signal_processor_y_inst/s90_pipe\[3\],36.45µm
spi_regs_inst/_0209_,36.45µm
spi_regs_inst/_0355_,36.45µm
spi_regs_inst/_0443_,36.45µm
wave_controller_x_inst/_0413_,36.45µm
wave_controller_x_inst/_0975_,36.45µm
wave_controller_x_inst/_1327_,36.45µm
wave_controller_y_inst/_0638_,36.45µm
wave_controller_y_inst/_0997_,36.45µm
wave_controller_y_inst/_1617_,36.45µm
spi_regs_inst/_0530_,36.4µm
spi_regs_inst/_0541_,36.4µm
wave_controller_x_inst/_0323_,36.4µm
wave_controller_y_inst/_1475_,36.4µm
wave_controller_x_inst/_1531_,35.99µm
wave_controller_y_inst/_1336_,35.99µm
wave_controller_x_inst/_0129_,35.94µm
wave_controller_x_inst/_0546_,35.94µm
wave_controller_x_inst/_1297_,35.94µm
wave_controller_y_inst/_1518_,35.94µm
wave_controller_y_inst/net567,35.94µm
wave_controller_x_inst/_0993_,35.89µm
wave_controller_y_inst/_1164_,35.89µm
wave_controller_y_inst/_1696_,35.89µm
wave_controller_y_inst/cal_burst_active,35.89µm
signal_processor_x_inst/_044_,35.84µm
wave_controller_x_inst/_0581_,35.84µm
wave_controller_x_inst/_0971_,35.84µm
wave_controller_x_inst/_1673_,35.43µm
wave_controller_y_inst/_1321_,35.43µm
cal_phase0_offset_x\[9\],35.38µm
wave_controller_x_inst/_0827_,35.38µm
wave_controller_x_inst/_0842_,35.38µm
wave_controller_y_inst/_0100_,35.38µm
wave_controller_y_inst/_0876_,35.38µm
wave_controller_x_inst/_1334_,35.33µm
wave_controller_x_inst/_1379_,35.33µm
wave_controller_x_inst/_1518_,35.33µm
wave_controller_y_inst/_0878_,35.33µm
net14,35.28µm
move_en_y,35.28µm
wave_controller_x_inst/_1499_,35.28µm
wave_controller_x_inst/_1566_,35.28µm
wave_controller_y_inst/_0287_,35.28µm
wave_controller_y_inst/_0367_,35.28µm
wave_controller_y_inst/_0371_,34.87µm
wave_controller_x_inst/_0769_,34.82µm
wave_controller_x_inst/_1205_,34.82µm
wave_controller_y_inst/_0424_,34.82µm
wave_controller_x_inst/_0360_,34.77µm
wave_controller_x_inst/_0583_,34.77µm
wave_controller_x_inst/_0854_,34.77µm
wave_controller_y_inst/_0006_,34.77µm
wave_controller_y_inst/_0322_,34.77µm
wave_controller_y_inst/_0923_,34.77µm
wave_controller_y_inst/_0925_,34.77µm
wave_controller_y_inst/comp_sync3,34.77µm
cal_phase270_offset_y\[6\],34.72µm
spi_regs_inst/_0002_,34.72µm
spi_regs_inst/_0431_,34.72µm
wave_controller_x_inst/_0586_,34.72µm
wave_controller_x_inst/_1075_,34.72µm
wave_controller_x_inst/net114,34.72µm
wave_controller_y_inst/_0870_,34.31µm
spi_regs_inst/_0252_,34.26µm
wave_controller_x_inst/_0694_,34.26µm
wave_controller_y_inst/_0129_,34.26µm
wave_controller_x_inst/net172,34.26µm
spi_regs_inst/_0458_,34.21µm
wave_controller_x_inst/_0893_,34.21µm
wave_controller_x_inst/_1011_,34.21µm
wave_controller_x_inst/_1206_,34.21µm
wave_controller_y_inst/_0650_,34.21µm
wave_controller_y_inst/_0884_,34.21µm
wave_controller_y_inst/_1538_,34.21µm
wave_controller_x_inst/_1335_,34.16µm
wave_controller_y_inst/net120,33.75µm
spi_regs_inst/_0548_,33.65µm
spi_regs_inst/_0638_,33.65µm
wave_controller_x_inst/_0405_,33.65µm
wave_controller_y_inst/_0586_,33.65µm
wave_controller_x_inst/net133,33.65µm
cal_phase0_offset_x\[13\],33.6µm
spi_regs_inst/_0147_,33.6µm
spi_regs_inst/_0371_,33.6µm
wave_controller_x_inst/_0926_,33.6µm
wave_controller_x_inst/_0984_,33.6µm
wave_controller_y_inst/_1299_,33.6µm
wave_controller_y_inst/_0384_,33.34µm
latch_phase90_y,33.19µm
wave_controller_x_inst/_0831_,33.19µm
wave_controller_x_inst/_1318_,33.14µm
wave_controller_x_inst/_1579_,33.14µm
wave_controller_y_inst/_0267_,33.14µm
wave_controller_y_inst/_0277_,33.14µm
wave_controller_y_inst/_0831_,33.14µm
wave_controller_y_inst/_1734_,33.14µm
cal_phase90_offset_y\[2\],33.09µm
cfg_f_MEMS_fcw_x\[15\],33.09µm
wave_controller_x_inst/_0385_,33.09µm
wave_controller_y_inst/_0183_,33.09µm
wave_controller_y_inst/_0531_,33.09µm
wave_controller_y_inst/_0991_,33.09µm
wave_controller_y_inst/_1146_,33.09µm
raw_edge2_x\[8\],33.04µm
signal_processor_y_inst/_076_,33.04µm
wave_controller_x_inst/_0504_,33.04µm
wave_controller_x_inst/_1061_,33.04µm
wave_controller_y_inst/_0239_,33.04µm
wave_controller_y_inst/_0441_,33.04µm
wave_controller_y_inst/_0814_,33.04µm
wave_controller_y_inst/_0920_,33.04µm
wave_controller_y_inst/_1080_,33.04µm
wave_controller_x_inst/_1348_,32.68µm
wave_controller_y_inst/_0138_,32.63µm
wave_controller_y_inst/_0442_,32.63µm
wave_controller_y_inst/_0588_,32.63µm
cal_phase270_offset_y\[3\],32.58µm
signal_processor_y_inst/_073_,32.58µm
spi_regs_inst/_0214_,32.58µm
wave_controller_x_inst/_1333_,32.58µm
spi_regs_inst/net313,32.58µm
spi_regs_inst/spi_addr\[6\],32.53µm
wave_controller_x_inst/_1443_,32.53µm
wave_controller_y_inst/_1721_,32.53µm
wave_controller_y_inst/net111,32.53µm
signal_processor_y_inst/_068_,32.48µm
wave_controller_x_inst/_1596_,32.48µm
wave_controller_x_inst/_0274_,32.12µm
raw_edge3_y\[3\],32.07µm
wave_controller_x_inst/_1320_,32.07µm
wave_controller_x_inst/_1331_,32.07µm
wave_controller_x_inst/_1505_,32.07µm
wave_controller_x_inst/_1694_,32.07µm
raw_edge1_y\[10\],32.02µm
spi_regs_inst/_0296_,32.02µm
wave_controller_y_inst/_0361_,32.02µm
wave_controller_y_inst/_1656_,32.02µm
spi_miso_oe,31.97µm
spi_regs_inst/_0310_,31.97µm
spi_regs_inst/reg_wr_en,31.97µm
wave_controller_x_inst/_0538_,31.97µm
wave_controller_x_inst/_0608_,31.97µm
wave_controller_x_inst/_0934_,31.97µm
wave_controller_y_inst/_1298_,31.97µm
wave_controller_y_inst/_1458_,31.97µm
spi_regs_inst/_0255_,31.92µm
wave_controller_x_inst/_1326_,31.92µm
wave_controller_x_inst/_1665_,31.92µm
wave_controller_y_inst/_0472_,31.92µm
wave_controller_y_inst/capture_step\[0\],31.92µm
wave_controller_x_inst/_1321_,31.74µm
wave_controller_x_inst/cal_burst_active,31.56µm
spi_regs_inst/_0589_,31.51µm
wave_controller_x_inst/_0997_,31.51µm
wave_controller_x_inst/comp_sync3,31.51µm
latch_phase270_y,31.46µm
spi_regs_inst/_0649_,31.46µm
spi_regs_inst/tx_shift\[4\],31.46µm
wave_controller_y_inst/_0854_,31.46µm
wave_controller_y_inst/_0994_,31.46µm
wave_controller_y_inst/_1204_,31.46µm
spi_regs_inst/_0606_,31.41µm
spi_regs_inst/tx_shift\[5\],31.41µm
wave_controller_x_inst/_0679_,31.41µm
wave_controller_y_inst/_0336_,31.41µm
wave_controller_y_inst/_1493_,31.41µm
wave_controller_y_inst/_1568_,31.41µm
spi_regs_inst/net312,31.41µm
wave_controller_y_inst/_0414_,31.36µm
wave_controller_x_inst/_1343_,31µm
wave_controller_x_inst/_0160_,30.9µm
wave_controller_y_inst/_0243_,30.9µm
signal_processor_x_inst/cnt_in\[2\],30.85µm
spi_regs_inst/bit_cnt\[1\],30.85µm
wave_controller_x_inst/_0653_,30.85µm
wave_controller_x_inst/_1624_,30.85µm
wave_controller_x_inst/_1729_,30.85µm
wave_controller_x_inst/_1734_,30.85µm
wave_controller_y_inst/_0428_,30.85µm
wave_controller_y_inst/_0646_,30.85µm
wave_controller_y_inst/_0788_,30.85µm
wave_controller_y_inst/_1271_,30.85µm
wave_controller_x_inst/net95,30.85µm
net616,30.85µm
spi_regs_inst/_0508_,30.8µm
wave_controller_x_inst/_0529_,30.8µm
wave_controller_x_inst/_0821_,30.8µm
wave_controller_y_inst/_0848_,30.8µm
wave_controller_x_inst/_0588_,30.39µm
wave_controller_x_inst/_1262_,30.34µm
wave_controller_y_inst/_0546_,30.34µm
wave_controller_y_inst/_1473_,30.34µm
wave_controller_y_inst/_1579_,30.34µm
wave_controller_y_inst/_1603_,30.34µm
wave_controller_y_inst/_1745_,30.34µm
signal_processor_x_inst/cycle_count\[1\],30.29µm
spi_regs_inst/_0713_,30.29µm
wave_controller_x_inst/_0180_,29.83µm
net7,29.78µm
wave_controller_x_inst/_0475_,29.78µm
raw_edge1_x\[12\],29.73µm
spi_regs_inst/_0648_,29.73µm
wave_controller_y_inst/_0616_,29.73µm
wave_controller_y_inst/_1320_,29.73µm
wave_controller_y_inst/_1665_,29.73µm
wave_controller_y_inst/net553,29.73µm
cal_phase90_offset_x\[10\],29.68µm
spi_regs_inst/_0444_,29.68µm
wave_controller_x_inst/_0920_,29.68µm
wave_controller_x_inst/_1712_,29.68µm
wave_controller_y_inst/_0050_,29.68µm
wave_controller_y_inst/_1285_,29.42µm
wave_controller_x_inst/_0342_,29.27µm
wave_controller_x_inst/_0354_,29.27µm
wave_controller_x_inst/_0414_,29.27µm
cal_phase270_offset_x\[2\],29.22µm
spi_regs_inst/_0604_,29.22µm
wave_controller_x_inst/_0221_,29.22µm
wave_controller_x_inst/_0402_,29.22µm
wave_controller_x_inst/_0702_,29.22µm
wave_controller_x_inst/_0968_,29.22µm
wave_controller_x_inst/_1285_,29.22µm
wave_controller_x_inst/_0012_,29.17µm
wave_controller_x_inst/_1500_,29.17µm
wave_controller_y_inst/_1757_,29.17µm
spi_regs_inst/_0513_,29.12µm
wave_controller_y_inst/_0210_,29.12µm
wave_controller_y_inst/_0934_,29.12µm
wave_controller_y_inst/_1591_,29.12µm
net660,28.785µm
wave_controller_x_inst/_0243_,28.71µm
wave_controller_x_inst/_0646_,28.71µm
wave_controller_x_inst/_1294_,28.71µm
wave_controller_y_inst/_0842_,28.71µm
dir_y,28.66µm
wave_controller_x_inst/_0718_,28.66µm
wave_controller_x_inst/_1491_,28.66µm
wave_controller_y_inst/_1583_,28.66µm
wave_controller_x_inst/net130,28.66µm
spi_regs_inst/_0284_,28.61µm
wave_controller_x_inst/_0639_,28.61µm
wave_controller_x_inst/_1309_,28.61µm
wave_controller_x_inst/_1755_,28.61µm
wave_controller_y_inst/_0226_,28.61µm
wave_controller_y_inst/_0318_,28.61µm
wave_controller_y_inst/_0862_,28.61µm
wave_controller_y_inst/ds_acc\[6\],28.61µm
raw_edge1_y\[4\],28.56µm
wave_controller_x_inst/_0178_,28.56µm
wave_controller_y_inst/_0331_,28.56µm
wave_controller_y_inst/_1436_,28.56µm
wave_controller_y_inst/_0475_,28.28µm
wave_controller_x_inst/_1428_,28.2µm
wave_controller_y_inst/_0227_,28.15µm
wave_controller_y_inst/_0615_,28.15µm
wave_controller_y_inst/_1027_,28.15µm
wave_controller_y_inst/_1337_,28.15µm
spi_regs_inst/_0599_,28.1µm
wave_controller_x_inst/_0859_,28.1µm
signal_processor_y_inst/_045_,28.05µm
spi_regs_inst/_0539_,28.05µm
wave_controller_x_inst/_0409_,28.05µm
wave_controller_x_inst/_0456_,28.05µm
wave_controller_x_inst/_0973_,28.05µm
wave_controller_y_inst/_0681_,28.05µm
wave_controller_y_inst/_1727_,28.05µm
wave_controller_y_inst/_1729_,28.05µm
cal_phase270_offset_x\[19\],28µm
spi_regs_inst/_0220_,28µm
spi_regs_inst/_0438_,28µm
spi_regs_inst/tx_shift\[0\],28µm
wave_controller_x_inst/_1064_,28µm
wave_controller_y_inst/_0209_,28µm
wave_controller_y_inst/_0840_,28µm
wave_controller_x_inst/_1630_,27.59µm
wave_controller_y_inst/net47,27.59µm
